hh_id,person_num,age,gender,pemploy,pstudent,type,value_of_time,person_id,activity_pattern,imf_choice,inmf_choice
849,0,36,m,1,3,Full-time worker,8.48125,1697,M,1,0
849,1,37,m,2,3,Part-time worker,8.48125,1698,N,0,1
850,0,36,m,1,3,Full-time worker,8.48125,1699,M,1,0
850,1,37,m,2,3,Part-time worker,8.48125,1700,N,0,1
851,0,36,m,1,3,Full-time worker,14.855528846153845,1701,M,1,0
851,1,37,m,2,3,Part-time worker,14.855528846153845,1702,N,0,1
852,0,36,m,1,3,Full-time worker,14.855528846153845,1703,M,1,0
852,1,37,m,2,3,Part-time worker,14.855528846153845,1704,N,0,1
853,0,36,m,1,3,Full-time worker,14.855528846153845,1705,M,1,0
853,1,37,m,2,3,Part-time worker,14.855528846153845,1706,N,0,1
854,0,36,m,1,3,Full-time worker,14.855528846153845,1707,M,1,0
854,1,37,m,2,3,Part-time worker,14.855528846153845,1708,N,0,1
855,0,36,m,1,3,Full-time worker,14.855528846153845,1709,M,1,0
855,1,37,m,2,3,Part-time worker,14.855528846153845,1710,N,0,1
856,0,36,m,1,3,Full-time worker,29.52403846153846,1711,M,1,0
856,1,37,m,2,3,Part-time worker,29.52403846153846,1712,N,0,1
857,0,36,m,1,3,Full-time worker,29.52403846153846,1713,M,1,0
857,1,37,m,2,3,Part-time worker,29.52403846153846,1714,N,0,1
858,0,36,m,1,3,Full-time worker,29.52403846153846,1715,M,1,0
858,1,37,m,2,3,Part-time worker,29.52403846153846,1716,N,0,1
859,0,36,m,1,3,Full-time worker,29.52403846153846,1717,M,1,0
859,1,37,m,2,3,Part-time worker,29.52403846153846,1718,N,0,1
860,0,36,m,1,3,Full-time worker,29.52403846153846,1719,M,1,0
860,1,37,m,2,3,Part-time worker,29.52403846153846,1720,N,0,1
861,0,36,m,1,3,Full-time worker,3.095673076923077,1721,M,1,0
861,1,37,m,2,3,Part-time worker,3.095673076923077,1722,N,0,1
862,0,36,m,1,3,Full-time worker,3.095673076923077,1723,M,1,0
862,1,37,m,2,3,Part-time worker,3.095673076923077,1724,N,0,1
863,0,36,m,1,3,Full-time worker,3.095673076923077,1725,M,1,0
863,1,37,m,2,3,Part-time worker,3.095673076923077,1726,N,0,1
864,0,36,m,1,3,Full-time worker,3.095673076923077,1727,M,1,0
864,1,37,m,2,3,Part-time worker,3.095673076923077,1728,N,0,1
865,0,36,m,1,3,Full-time worker,3.095673076923077,1729,M,1,0
865,1,37,m,2,3,Part-time worker,3.095673076923077,1730,N,0,1
866,0,36,m,1,3,Full-time worker,8.48125,1731,M,1,0
866,1,37,m,2,3,Part-time worker,8.48125,1732,N,0,1
867,0,36,m,1,3,Full-time worker,8.48125,1733,M,1,0
867,1,37,m,2,3,Part-time worker,8.48125,1734,N,0,1
868,0,36,m,1,3,Full-time worker,8.48125,1735,M,1,0
868,1,37,m,2,3,Part-time worker,8.48125,1736,N,0,1
869,0,36,m,1,3,Full-time worker,8.48125,1737,M,1,0
869,1,37,m,2,3,Part-time worker,8.48125,1738,N,0,1
870,0,36,m,1,3,Full-time worker,8.48125,1739,M,1,0
870,1,37,m,2,3,Part-time worker,8.48125,1740,N,0,1
871,0,36,m,1,3,Full-time worker,14.855528846153845,1741,M,1,0
871,1,37,m,2,3,Part-time worker,14.855528846153845,1742,N,0,1
872,0,36,m,1,3,Full-time worker,14.855528846153845,1743,M,1,0
872,1,37,m,2,3,Part-time worker,14.855528846153845,1744,N,0,1
873,0,36,m,1,3,Full-time worker,14.855528846153845,1745,M,1,0
873,1,37,m,2,3,Part-time worker,14.855528846153845,1746,N,0,1
874,0,36,m,1,3,Full-time worker,14.855528846153845,1747,M,1,0
874,1,37,m,2,3,Part-time worker,14.855528846153845,1748,N,0,1
875,0,36,m,1,3,Full-time worker,14.855528846153845,1749,M,1,0
875,1,37,m,2,3,Part-time worker,14.855528846153845,1750,N,0,1
876,0,36,m,1,3,Full-time worker,29.52403846153846,1751,M,1,0
876,1,37,m,2,3,Part-time worker,29.52403846153846,1752,N,0,1
877,0,36,m,1,3,Full-time worker,29.52403846153846,1753,M,1,0
877,1,37,m,2,3,Part-time worker,29.52403846153846,1754,N,0,1
878,0,36,m,1,3,Full-time worker,29.52403846153846,1755,M,1,0
878,1,37,m,2,3,Part-time worker,29.52403846153846,1756,N,0,1
879,0,36,m,1,3,Full-time worker,29.52403846153846,1757,M,1,0
879,1,37,m,2,3,Part-time worker,29.52403846153846,1758,N,0,1
880,0,36,m,1,3,Full-time worker,29.52403846153846,1759,M,1,0
880,1,37,m,2,3,Part-time worker,29.52403846153846,1760,N,0,1
881,0,36,m,1,3,Full-time worker,3.095673076923077,1761,M,1,0
881,1,37,m,2,3,Part-time worker,3.095673076923077,1762,N,0,1
882,0,36,m,1,3,Full-time worker,3.095673076923077,1763,M,1,0
882,1,37,m,2,3,Part-time worker,3.095673076923077,1764,N,0,1
883,0,36,m,1,3,Full-time worker,3.095673076923077,1765,M,1,0
883,1,37,m,2,3,Part-time worker,3.095673076923077,1766,N,0,1
884,0,36,m,1,3,Full-time worker,3.095673076923077,1767,M,1,0
884,1,37,m,2,3,Part-time worker,3.095673076923077,1768,N,0,1
885,0,36,m,1,3,Full-time worker,3.095673076923077,1769,M,1,0
885,1,37,m,2,3,Part-time worker,3.095673076923077,1770,N,0,1
886,0,36,m,1,3,Full-time worker,8.48125,1771,M,1,0
886,1,37,m,2,3,Part-time worker,8.48125,1772,N,0,1
887,0,36,m,1,3,Full-time worker,8.48125,1773,M,1,0
887,1,37,m,2,3,Part-time worker,8.48125,1774,N,0,1
888,0,36,m,1,3,Full-time worker,8.48125,1775,M,1,0
888,1,37,m,2,3,Part-time worker,8.48125,1776,N,0,1
889,0,36,m,1,3,Full-time worker,8.48125,1777,M,1,0
889,1,37,m,2,3,Part-time worker,8.48125,1778,N,0,1
890,0,36,m,1,3,Full-time worker,8.48125,1779,M,1,0
890,1,37,m,2,3,Part-time worker,8.48125,1780,N,0,1
891,0,36,m,1,3,Full-time worker,14.855528846153845,1781,M,1,0
891,1,37,m,2,3,Part-time worker,14.855528846153845,1782,N,0,1
892,0,36,m,1,3,Full-time worker,14.855528846153845,1783,M,1,0
892,1,37,m,2,3,Part-time worker,14.855528846153845,1784,N,0,1
893,0,36,m,1,3,Full-time worker,14.855528846153845,1785,M,1,0
893,1,37,m,2,3,Part-time worker,14.855528846153845,1786,N,0,1
894,0,36,m,1,3,Full-time worker,14.855528846153845,1787,M,1,0
894,1,37,m,2,3,Part-time worker,14.855528846153845,1788,N,0,1
895,0,36,m,1,3,Full-time worker,14.855528846153845,1789,M,1,0
895,1,37,m,2,3,Part-time worker,14.855528846153845,1790,N,0,1
896,0,36,m,1,3,Full-time worker,29.52403846153846,1791,M,1,0
896,1,37,m,2,3,Part-time worker,29.52403846153846,1792,N,0,1
897,0,36,m,1,3,Full-time worker,29.52403846153846,1793,M,1,0
897,1,37,m,2,3,Part-time worker,29.52403846153846,1794,N,0,1
898,0,36,m,1,3,Full-time worker,29.52403846153846,1795,M,1,0
898,1,37,m,2,3,Part-time worker,29.52403846153846,1796,N,0,1
899,0,36,m,1,3,Full-time worker,29.52403846153846,1797,M,1,0
899,1,37,m,2,3,Part-time worker,29.52403846153846,1798,N,0,1
900,0,36,m,1,3,Full-time worker,29.52403846153846,1799,M,1,0
900,1,37,m,2,3,Part-time worker,29.52403846153846,1800,N,0,1
901,0,36,m,1,3,Full-time worker,3.095673076923077,1801,M,1,0
901,1,37,m,2,3,Part-time worker,3.095673076923077,1802,N,0,1
902,0,36,m,1,3,Full-time worker,3.095673076923077,1803,M,1,0
902,1,37,m,2,3,Part-time worker,3.095673076923077,1804,N,0,1
903,0,36,m,1,3,Full-time worker,3.095673076923077,1805,M,1,0
903,1,37,m,2,3,Part-time worker,3.095673076923077,1806,N,0,1
904,0,36,m,1,3,Full-time worker,3.095673076923077,1807,M,1,0
904,1,37,m,2,3,Part-time worker,3.095673076923077,1808,N,0,1
905,0,36,m,1,3,Full-time worker,3.095673076923077,1809,M,1,0
905,1,37,m,2,3,Part-time worker,3.095673076923077,1810,N,0,1
906,0,36,m,1,3,Full-time worker,8.48125,1811,M,1,0
906,1,37,m,2,3,Part-time worker,8.48125,1812,N,0,1
907,0,36,m,1,3,Full-time worker,8.48125,1813,M,1,0
907,1,37,m,2,3,Part-time worker,8.48125,1814,N,0,1
908,0,36,m,1,3,Full-time worker,8.48125,1815,M,1,0
908,1,37,m,2,3,Part-time worker,8.48125,1816,N,0,1
909,0,36,m,1,3,Full-time worker,8.48125,1817,M,1,0
909,1,37,m,2,3,Part-time worker,8.48125,1818,N,0,1
910,0,36,m,1,3,Full-time worker,8.48125,1819,M,1,0
910,1,37,m,2,3,Part-time worker,8.48125,1820,N,0,1
911,0,36,m,1,3,Full-time worker,14.855528846153845,1821,M,1,0
911,1,37,m,2,3,Part-time worker,14.855528846153845,1822,N,0,1
912,0,36,m,1,3,Full-time worker,14.855528846153845,1823,M,1,0
912,1,37,m,2,3,Part-time worker,14.855528846153845,1824,N,0,1
913,0,36,m,1,3,Full-time worker,14.855528846153845,1825,M,1,0
913,1,37,m,2,3,Part-time worker,14.855528846153845,1826,N,0,1
914,0,36,m,1,3,Full-time worker,14.855528846153845,1827,M,1,0
914,1,37,m,2,3,Part-time worker,14.855528846153845,1828,N,0,1
915,0,36,m,1,3,Full-time worker,14.855528846153845,1829,M,1,0
915,1,37,m,2,3,Part-time worker,14.855528846153845,1830,N,0,1
916,0,36,m,1,3,Full-time worker,29.52403846153846,1831,M,1,0
916,1,37,m,2,3,Part-time worker,29.52403846153846,1832,N,0,1
917,0,36,m,1,3,Full-time worker,29.52403846153846,1833,M,1,0
917,1,37,m,2,3,Part-time worker,29.52403846153846,1834,N,0,1
918,0,36,m,1,3,Full-time worker,29.52403846153846,1835,M,1,0
918,1,37,m,2,3,Part-time worker,29.52403846153846,1836,N,0,1
919,0,36,m,1,3,Full-time worker,29.52403846153846,1837,M,1,0
919,1,37,m,2,3,Part-time worker,29.52403846153846,1838,N,0,1
920,0,36,m,1,3,Full-time worker,29.52403846153846,1839,M,1,0
920,1,37,m,2,3,Part-time worker,29.52403846153846,1840,N,0,1
921,0,36,m,1,3,Full-time worker,3.095673076923077,1841,M,1,0
921,1,37,m,2,3,Part-time worker,3.095673076923077,1842,N,0,1
922,0,36,m,1,3,Full-time worker,3.095673076923077,1843,M,1,0
922,1,37,m,2,3,Part-time worker,3.095673076923077,1844,N,0,1
923,0,36,m,1,3,Full-time worker,3.095673076923077,1845,M,1,0
923,1,37,m,2,3,Part-time worker,3.095673076923077,1846,N,0,1
924,0,36,m,1,3,Full-time worker,3.095673076923077,1847,M,1,0
924,1,37,m,2,3,Part-time worker,3.095673076923077,1848,N,0,1
925,0,36,m,1,3,Full-time worker,3.095673076923077,1849,M,1,0
925,1,37,m,2,3,Part-time worker,3.095673076923077,1850,N,0,1
926,0,36,m,1,3,Full-time worker,8.48125,1851,M,1,0
926,1,37,m,2,3,Part-time worker,8.48125,1852,N,0,1
927,0,36,m,1,3,Full-time worker,8.48125,1853,M,1,0
927,1,37,m,2,3,Part-time worker,8.48125,1854,N,0,1
928,0,36,m,1,3,Full-time worker,8.48125,1855,M,1,0
928,1,37,m,2,3,Part-time worker,8.48125,1856,N,0,1
929,0,36,m,1,3,Full-time worker,8.48125,1857,M,1,0
929,1,37,m,2,3,Part-time worker,8.48125,1858,N,0,1
930,0,36,m,1,3,Full-time worker,8.48125,1859,M,1,0
930,1,37,m,2,3,Part-time worker,8.48125,1860,N,0,1
931,0,36,m,1,3,Full-time worker,14.855528846153845,1861,M,1,0
931,1,37,m,2,3,Part-time worker,14.855528846153845,1862,N,0,1
932,0,36,m,1,3,Full-time worker,14.855528846153845,1863,M,1,0
932,1,37,m,2,3,Part-time worker,14.855528846153845,1864,N,0,1
933,0,36,m,1,3,Full-time worker,14.855528846153845,1865,M,1,0
933,1,37,m,2,3,Part-time worker,14.855528846153845,1866,N,0,1
934,0,36,m,1,3,Full-time worker,14.855528846153845,1867,M,1,0
934,1,37,m,2,3,Part-time worker,14.855528846153845,1868,N,0,1
935,0,36,m,1,3,Full-time worker,14.855528846153845,1869,M,1,0
935,1,37,m,2,3,Part-time worker,14.855528846153845,1870,N,0,1
936,0,36,m,1,3,Full-time worker,29.52403846153846,1871,M,1,0
936,1,37,m,2,3,Part-time worker,29.52403846153846,1872,N,0,1
937,0,36,m,1,3,Full-time worker,29.52403846153846,1873,M,1,0
937,1,37,m,2,3,Part-time worker,29.52403846153846,1874,N,0,1
938,0,36,m,1,3,Full-time worker,29.52403846153846,1875,M,1,0
938,1,37,m,2,3,Part-time worker,29.52403846153846,1876,N,0,1
939,0,36,m,1,3,Full-time worker,29.52403846153846,1877,M,1,0
939,1,37,m,2,3,Part-time worker,29.52403846153846,1878,N,0,1
940,0,36,m,1,3,Full-time worker,29.52403846153846,1879,M,1,0
940,1,37,m,2,3,Part-time worker,29.52403846153846,1880,N,0,1
941,0,36,m,1,3,Full-time worker,3.095673076923077,1881,M,1,0
941,1,37,m,2,3,Part-time worker,3.095673076923077,1882,N,0,1
942,0,36,m,1,3,Full-time worker,3.095673076923077,1883,M,1,0
942,1,37,m,2,3,Part-time worker,3.095673076923077,1884,N,0,1
943,0,36,m,1,3,Full-time worker,3.095673076923077,1885,M,1,0
943,1,37,m,2,3,Part-time worker,3.095673076923077,1886,N,0,1
944,0,36,m,1,3,Full-time worker,3.095673076923077,1887,M,1,0
944,1,37,m,2,3,Part-time worker,3.095673076923077,1888,N,0,1
945,0,36,m,1,3,Full-time worker,3.095673076923077,1889,M,1,0
945,1,37,m,2,3,Part-time worker,3.095673076923077,1890,N,0,1
946,0,36,m,1,3,Full-time worker,8.48125,1891,M,1,0
946,1,37,m,2,3,Part-time worker,8.48125,1892,N,0,1
947,0,36,m,1,3,Full-time worker,8.48125,1893,M,1,0
947,1,37,m,2,3,Part-time worker,8.48125,1894,N,0,1
948,0,36,m,1,3,Full-time worker,8.48125,1895,M,1,0
948,1,37,m,2,3,Part-time worker,8.48125,1896,N,0,1
949,0,36,m,1,3,Full-time worker,8.48125,1897,M,1,0
949,1,37,m,2,3,Part-time worker,8.48125,1898,N,0,1
950,0,36,m,1,3,Full-time worker,8.48125,1899,M,1,0
950,1,37,m,2,3,Part-time worker,8.48125,1900,N,0,1
951,0,36,m,1,3,Full-time worker,14.855528846153845,1901,M,1,0
951,1,37,m,2,3,Part-time worker,14.855528846153845,1902,N,0,1
952,0,36,m,1,3,Full-time worker,14.855528846153845,1903,M,1,0
952,1,37,m,2,3,Part-time worker,14.855528846153845,1904,N,0,1
953,0,36,m,1,3,Full-time worker,14.855528846153845,1905,M,1,0
953,1,37,m,2,3,Part-time worker,14.855528846153845,1906,N,0,1
954,0,36,m,1,3,Full-time worker,14.855528846153845,1907,M,1,0
954,1,37,m,2,3,Part-time worker,14.855528846153845,1908,N,0,1
955,0,36,m,1,3,Full-time worker,14.855528846153845,1909,M,1,0
955,1,37,m,2,3,Part-time worker,14.855528846153845,1910,N,0,1
956,0,36,m,1,3,Full-time worker,29.52403846153846,1911,M,1,0
956,1,37,m,2,3,Part-time worker,29.52403846153846,1912,N,0,1
957,0,36,m,1,3,Full-time worker,29.52403846153846,1913,M,1,0
957,1,37,m,2,3,Part-time worker,29.52403846153846,1914,N,0,1
958,0,36,m,1,3,Full-time worker,29.52403846153846,1915,M,1,0
958,1,37,m,2,3,Part-time worker,29.52403846153846,1916,N,0,1
959,0,36,m,1,3,Full-time worker,29.52403846153846,1917,M,1,0
959,1,37,m,2,3,Part-time worker,29.52403846153846,1918,N,0,1
960,0,36,m,1,3,Full-time worker,29.52403846153846,1919,M,1,0
960,1,37,m,2,3,Part-time worker,29.52403846153846,1920,N,0,1
961,0,36,m,1,3,Full-time worker,3.095673076923077,1921,M,1,0
961,1,37,m,2,3,Part-time worker,3.095673076923077,1922,N,0,1
962,0,36,m,1,3,Full-time worker,3.095673076923077,1923,M,1,0
962,1,37,m,2,3,Part-time worker,3.095673076923077,1924,N,0,1
963,0,36,m,1,3,Full-time worker,3.095673076923077,1925,M,1,0
963,1,37,m,2,3,Part-time worker,3.095673076923077,1926,N,0,1
964,0,36,m,1,3,Full-time worker,3.095673076923077,1927,M,1,0
964,1,37,m,2,3,Part-time worker,3.095673076923077,1928,N,0,1
965,0,36,m,1,3,Full-time worker,3.095673076923077,1929,M,1,0
965,1,37,m,2,3,Part-time worker,3.095673076923077,1930,N,0,1
966,0,36,m,1,3,Full-time worker,8.48125,1931,M,1,0
966,1,37,m,2,3,Part-time worker,8.48125,1932,N,0,1
967,0,36,m,1,3,Full-time worker,8.48125,1933,M,1,0
967,1,37,m,2,3,Part-time worker,8.48125,1934,N,0,1
968,0,36,m,1,3,Full-time worker,8.48125,1935,M,1,0
968,1,37,m,2,3,Part-time worker,8.48125,1936,N,0,1
969,0,36,m,1,3,Full-time worker,8.48125,1937,M,1,0
969,1,37,m,2,3,Part-time worker,8.48125,1938,N,0,1
970,0,36,m,1,3,Full-time worker,8.48125,1939,M,1,0
970,1,37,m,2,3,Part-time worker,8.48125,1940,N,0,1
971,0,36,m,1,3,Full-time worker,14.855528846153845,1941,M,1,0
971,1,37,m,2,3,Part-time worker,14.855528846153845,1942,N,0,1
972,0,36,m,1,3,Full-time worker,14.855528846153845,1943,M,1,0
972,1,37,m,2,3,Part-time worker,14.855528846153845,1944,N,0,1
973,0,36,m,1,3,Full-time worker,14.855528846153845,1945,M,1,0
973,1,37,m,2,3,Part-time worker,14.855528846153845,1946,N,0,1
974,0,36,m,1,3,Full-time worker,14.855528846153845,1947,M,1,0
974,1,37,m,2,3,Part-time worker,14.855528846153845,1948,N,0,1
975,0,36,m,1,3,Full-time worker,14.855528846153845,1949,M,1,0
975,1,37,m,2,3,Part-time worker,14.855528846153845,1950,N,0,1
976,0,36,m,1,3,Full-time worker,29.52403846153846,1951,M,1,0
976,1,37,m,2,3,Part-time worker,29.52403846153846,1952,N,0,1
977,0,36,m,1,3,Full-time worker,29.52403846153846,1953,M,1,0
977,1,37,m,2,3,Part-time worker,29.52403846153846,1954,N,0,1
978,0,36,m,1,3,Full-time worker,29.52403846153846,1955,M,1,0
978,1,37,m,2,3,Part-time worker,29.52403846153846,1956,N,0,1
979,0,36,m,1,3,Full-time worker,29.52403846153846,1957,M,1,0
979,1,37,m,2,3,Part-time worker,29.52403846153846,1958,N,0,1
980,0,36,m,1,3,Full-time worker,29.52403846153846,1959,M,1,0
980,1,37,m,2,3,Part-time worker,29.52403846153846,1960,N,0,1
981,0,36,m,1,3,Full-time worker,3.095673076923077,1961,M,1,0
981,1,37,m,2,3,Part-time worker,3.095673076923077,1962,N,0,1
982,0,36,m,1,3,Full-time worker,3.095673076923077,1963,M,1,0
982,1,37,m,2,3,Part-time worker,3.095673076923077,1964,N,0,1
983,0,36,m,1,3,Full-time worker,3.095673076923077,1965,M,1,0
983,1,37,m,2,3,Part-time worker,3.095673076923077,1966,N,0,1
984,0,36,m,1,3,Full-time worker,3.095673076923077,1967,M,1,0
984,1,37,m,2,3,Part-time worker,3.095673076923077,1968,N,0,1
985,0,36,m,1,3,Full-time worker,3.095673076923077,1969,M,1,0
985,1,37,m,2,3,Part-time worker,3.095673076923077,1970,N,0,1
986,0,36,m,1,3,Full-time worker,8.48125,1971,M,1,0
986,1,37,m,2,3,Part-time worker,8.48125,1972,N,0,1
987,0,36,m,1,3,Full-time worker,8.48125,1973,M,1,0
987,1,37,m,2,3,Part-time worker,8.48125,1974,N,0,1
988,0,36,m,1,3,Full-time worker,8.48125,1975,M,1,0
988,1,37,m,2,3,Part-time worker,8.48125,1976,N,0,1
989,0,36,m,1,3,Full-time worker,8.48125,1977,M,1,0
989,1,37,m,2,3,Part-time worker,8.48125,1978,N,0,1
990,0,36,m,1,3,Full-time worker,8.48125,1979,M,1,0
990,1,37,m,2,3,Part-time worker,8.48125,1980,N,0,1
991,0,36,m,1,3,Full-time worker,14.855528846153845,1981,M,1,0
991,1,37,m,2,3,Part-time worker,14.855528846153845,1982,N,0,1
992,0,36,m,1,3,Full-time worker,14.855528846153845,1983,M,1,0
992,1,37,m,2,3,Part-time worker,14.855528846153845,1984,N,0,1
993,0,36,m,1,3,Full-time worker,14.855528846153845,1985,M,1,0
993,1,37,m,2,3,Part-time worker,14.855528846153845,1986,N,0,1
994,0,36,m,1,3,Full-time worker,14.855528846153845,1987,M,1,0
994,1,37,m,2,3,Part-time worker,14.855528846153845,1988,N,0,1
995,0,36,m,1,3,Full-time worker,14.855528846153845,1989,M,1,0
995,1,37,m,2,3,Part-time worker,14.855528846153845,1990,N,0,1
996,0,36,m,1,3,Full-time worker,29.52403846153846,1991,M,1,0
996,1,37,m,2,3,Part-time worker,29.52403846153846,1992,N,0,1
997,0,36,m,1,3,Full-time worker,29.52403846153846,1993,M,1,0
997,1,37,m,2,3,Part-time worker,29.52403846153846,1994,N,0,1
998,0,36,m,1,3,Full-time worker,29.52403846153846,1995,M,1,0
998,1,37,m,2,3,Part-time worker,29.52403846153846,1996,N,0,1
999,0,36,m,1,3,Full-time worker,29.52403846153846,1997,M,1,0
999,1,37,m,2,3,Part-time worker,29.52403846153846,1998,N,0,1
1000,0,36,m,1,3,Full-time worker,29.52403846153846,1999,M,1,0
1000,1,37,m,2,3,Part-time worker,29.52403846153846,2000,N,0,1
1001,0,36,m,1,3,Full-time worker,3.095673076923077,2001,M,1,0
1001,1,37,m,2,3,Part-time worker,3.095673076923077,2002,N,0,1
1002,0,36,m,1,3,Full-time worker,3.095673076923077,2003,M,1,0
1002,1,37,m,2,3,Part-time worker,3.095673076923077,2004,N,0,1
1003,0,36,m,1,3,Full-time worker,3.095673076923077,2005,M,1,0
1003,1,37,m,2,3,Part-time worker,3.095673076923077,2006,N,0,1
1004,0,36,m,1,3,Full-time worker,3.095673076923077,2007,M,1,0
1004,1,37,m,2,3,Part-time worker,3.095673076923077,2008,N,0,1
1005,0,36,m,1,3,Full-time worker,3.095673076923077,2009,M,1,0
1005,1,37,m,2,3,Part-time worker,3.095673076923077,2010,N,0,1
1006,0,36,m,1,3,Full-time worker,8.48125,2011,M,1,0
1006,1,37,m,2,3,Part-time worker,8.48125,2012,N,0,1
1007,0,36,m,1,3,Full-time worker,8.48125,2013,M,1,0
1007,1,37,m,2,3,Part-time worker,8.48125,2014,N,0,1
1008,0,36,m,1,3,Full-time worker,8.48125,2015,M,1,0
1008,1,37,m,2,3,Part-time worker,8.48125,2016,N,0,1
1009,0,36,m,1,3,Full-time worker,8.48125,2017,M,1,0
1009,1,37,m,2,3,Part-time worker,8.48125,2018,N,0,1
1010,0,36,m,1,3,Full-time worker,8.48125,2019,M,1,0
1010,1,37,m,2,3,Part-time worker,8.48125,2020,N,0,1
1011,0,36,m,1,3,Full-time worker,14.855528846153845,2021,M,1,0
1011,1,37,m,2,3,Part-time worker,14.855528846153845,2022,N,0,1
1012,0,36,m,1,3,Full-time worker,14.855528846153845,2023,M,1,0
1012,1,37,m,2,3,Part-time worker,14.855528846153845,2024,N,0,1
1013,0,36,m,1,3,Full-time worker,14.855528846153845,2025,M,1,0
1013,1,37,m,2,3,Part-time worker,14.855528846153845,2026,N,0,1
1014,0,36,m,1,3,Full-time worker,14.855528846153845,2027,M,1,0
1014,1,37,m,2,3,Part-time worker,14.855528846153845,2028,N,0,1
1015,0,36,m,1,3,Full-time worker,14.855528846153845,2029,M,1,0
1015,1,37,m,2,3,Part-time worker,14.855528846153845,2030,N,0,1
1016,0,36,m,1,3,Full-time worker,29.52403846153846,2031,M,1,0
1016,1,37,m,2,3,Part-time worker,29.52403846153846,2032,N,0,1
1017,0,36,m,1,3,Full-time worker,29.52403846153846,2033,M,1,0
1017,1,37,m,2,3,Part-time worker,29.52403846153846,2034,N,0,1
1018,0,36,m,1,3,Full-time worker,29.52403846153846,2035,M,1,0
1018,1,37,m,2,3,Part-time worker,29.52403846153846,2036,N,0,1
1019,0,36,m,1,3,Full-time worker,29.52403846153846,2037,M,1,0
1019,1,37,m,2,3,Part-time worker,29.52403846153846,2038,N,0,1
1020,0,36,m,1,3,Full-time worker,29.52403846153846,2039,M,1,0
1020,1,37,m,2,3,Part-time worker,29.52403846153846,2040,N,0,1
1021,0,36,m,1,3,Full-time worker,3.095673076923077,2041,M,1,0
1021,1,37,m,2,3,Part-time worker,3.095673076923077,2042,N,0,1
1022,0,36,m,1,3,Full-time worker,3.095673076923077,2043,M,1,0
1022,1,37,m,2,3,Part-time worker,3.095673076923077,2044,N,0,1
1023,0,36,m,1,3,Full-time worker,3.095673076923077,2045,M,1,0
1023,1,37,m,2,3,Part-time worker,3.095673076923077,2046,N,0,1
1024,0,36,m,1,3,Full-time worker,3.095673076923077,2047,M,1,0
1024,1,37,m,2,3,Part-time worker,3.095673076923077,2048,N,0,1
1025,0,36,m,1,3,Full-time worker,3.095673076923077,2049,M,1,0
1025,1,37,m,2,3,Part-time worker,3.095673076923077,2050,N,0,1
1026,0,36,m,1,3,Full-time worker,8.48125,2051,M,1,0
1026,1,37,m,2,3,Part-time worker,8.48125,2052,N,0,1
1027,0,36,m,1,3,Full-time worker,8.48125,2053,M,1,0
1027,1,37,m,2,3,Part-time worker,8.48125,2054,N,0,1
1028,0,36,m,1,3,Full-time worker,8.48125,2055,M,1,0
1028,1,37,m,2,3,Part-time worker,8.48125,2056,N,0,1
1029,0,36,m,1,3,Full-time worker,8.48125,2057,M,1,0
1029,1,37,m,2,3,Part-time worker,8.48125,2058,N,0,1
1030,0,36,m,1,3,Full-time worker,8.48125,2059,M,1,0
1030,1,37,m,2,3,Part-time worker,8.48125,2060,N,0,1
1031,0,36,m,1,3,Full-time worker,14.855528846153845,2061,M,1,0
1031,1,37,m,2,3,Part-time worker,14.855528846153845,2062,N,0,1
1032,0,36,m,1,3,Full-time worker,14.855528846153845,2063,M,1,0
1032,1,37,m,2,3,Part-time worker,14.855528846153845,2064,N,0,1
1033,0,36,m,1,3,Full-time worker,14.855528846153845,2065,M,1,0
1033,1,37,m,2,3,Part-time worker,14.855528846153845,2066,N,0,1
