hh_id,taz,income,workers,size,autos,autonomousVehicles,walk_subzone,cdap_pattern,jtf_pattern,humanVehicles
4254,213,61799,2,2,2,0,1,MN,0_tours,2
4255,213,61799,2,2,2,1,1,MN,0_tours,1
4256,213,122820,2,2,0,0,1,MN,0_tours,0
4257,213,122820,2,2,1,0,1,MN,0_tours,1
4258,213,122820,2,2,1,1,1,MN,0_tours,0
4259,213,122820,2,2,2,0,1,MN,0_tours,2
4260,213,122820,2,2,2,1,1,MN,0_tours,1
4261,214,12878,2,2,0,0,1,MN,0_tours,0
4262,214,12878,2,2,1,0,1,MN,0_tours,1
4263,214,12878,2,2,1,1,1,MN,0_tours,0
4264,214,12878,2,2,2,0,1,MN,0_tours,2
4265,214,12878,2,2,2,1,1,MN,0_tours,1
4266,214,35282,2,2,0,0,1,MN,0_tours,0
4267,214,35282,2,2,1,0,1,MN,0_tours,1
4268,214,35282,2,2,1,1,1,MN,0_tours,0
4269,214,35282,2,2,2,0,1,MN,0_tours,2
4270,214,35282,2,2,2,1,1,MN,0_tours,1
4271,214,61799,2,2,0,0,1,MN,0_tours,0
4272,214,61799,2,2,1,0,1,MN,0_tours,1
4273,214,61799,2,2,1,1,1,MN,0_tours,0
4274,214,61799,2,2,2,0,1,MN,0_tours,2
4275,214,61799,2,2,2,1,1,MN,0_tours,1
4276,214,122820,2,2,0,0,1,MN,0_tours,0
4277,214,122820,2,2,1,0,1,MN,0_tours,1
4278,214,122820,2,2,1,1,1,MN,0_tours,0
4279,214,122820,2,2,2,0,1,MN,0_tours,2
4280,214,122820,2,2,2,1,1,MN,0_tours,1
4281,215,12878,2,2,0,0,1,MN,0_tours,0
4282,215,12878,2,2,1,0,1,MN,0_tours,1
4283,215,12878,2,2,1,1,1,MN,0_tours,0
4284,215,12878,2,2,2,0,1,MN,0_tours,2
4285,215,12878,2,2,2,1,1,MN,0_tours,1
4286,215,35282,2,2,0,0,1,MN,0_tours,0
4287,215,35282,2,2,1,0,1,MN,0_tours,1
4288,215,35282,2,2,1,1,1,MN,0_tours,0
4289,215,35282,2,2,2,0,1,MN,0_tours,2
4290,215,35282,2,2,2,1,1,MN,0_tours,1
4291,215,61799,2,2,0,0,1,MN,0_tours,0
4292,215,61799,2,2,1,0,1,MN,0_tours,1
4293,215,61799,2,2,1,1,1,MN,0_tours,0
4294,215,61799,2,2,2,0,1,MN,0_tours,2
4295,215,61799,2,2,2,1,1,MN,0_tours,1
4296,215,122820,2,2,0,0,1,MN,0_tours,0
4297,215,122820,2,2,1,0,1,MN,0_tours,1
4298,215,122820,2,2,1,1,1,MN,0_tours,0
4299,215,122820,2,2,2,0,1,MN,0_tours,2
4300,215,122820,2,2,2,1,1,MN,0_tours,1
4301,216,12878,2,2,0,0,1,MN,0_tours,0
4302,216,12878,2,2,1,0,1,MN,0_tours,1
4303,216,12878,2,2,1,1,1,MN,0_tours,0
4304,216,12878,2,2,2,0,1,MN,0_tours,2
4305,216,12878,2,2,2,1,1,MN,0_tours,1
4306,216,35282,2,2,0,0,1,MN,0_tours,0
4307,216,35282,2,2,1,0,1,MN,0_tours,1
4308,216,35282,2,2,1,1,1,MN,0_tours,0
4309,216,35282,2,2,2,0,1,MN,0_tours,2
4310,216,35282,2,2,2,1,1,MN,0_tours,1
4311,216,61799,2,2,0,0,1,MN,0_tours,0
4312,216,61799,2,2,1,0,1,MN,0_tours,1
4313,216,61799,2,2,1,1,1,MN,0_tours,0
4314,216,61799,2,2,2,0,1,MN,0_tours,2
4315,216,61799,2,2,2,1,1,MN,0_tours,1
4316,216,122820,2,2,0,0,1,MN,0_tours,0
4317,216,122820,2,2,1,0,1,MN,0_tours,1
4318,216,122820,2,2,1,1,1,MN,0_tours,0
4319,216,122820,2,2,2,0,1,MN,0_tours,2
4320,216,122820,2,2,2,1,1,MN,0_tours,1
4321,217,12878,2,2,0,0,1,MN,0_tours,0
4322,217,12878,2,2,1,0,1,MN,0_tours,1
4323,217,12878,2,2,1,1,1,MN,0_tours,0
4324,217,12878,2,2,2,0,1,MN,0_tours,2
4325,217,12878,2,2,2,1,1,MN,0_tours,1
4326,217,35282,2,2,0,0,1,MN,0_tours,0
4327,217,35282,2,2,1,0,1,MN,0_tours,1
4328,217,35282,2,2,1,1,1,MN,0_tours,0
4329,217,35282,2,2,2,0,1,MN,0_tours,2
4330,217,35282,2,2,2,1,1,MN,0_tours,1
4331,217,61799,2,2,0,0,1,MN,0_tours,0
4332,217,61799,2,2,1,0,1,MN,0_tours,1
4333,217,61799,2,2,1,1,1,MN,0_tours,0
4334,217,61799,2,2,2,0,1,MN,0_tours,2
4335,217,61799,2,2,2,1,1,MN,0_tours,1
4336,217,122820,2,2,0,0,1,MN,0_tours,0
4337,217,122820,2,2,1,0,1,MN,0_tours,1
4338,217,122820,2,2,1,1,1,MN,0_tours,0
4339,217,122820,2,2,2,0,1,MN,0_tours,2
4340,217,122820,2,2,2,1,1,MN,0_tours,1
4341,218,12878,2,2,0,0,1,MN,0_tours,0
4342,218,12878,2,2,1,0,1,MN,0_tours,1
4343,218,12878,2,2,1,1,1,MN,0_tours,0
4344,218,12878,2,2,2,0,1,MN,0_tours,2
4345,218,12878,2,2,2,1,1,MN,0_tours,1
4346,218,35282,2,2,0,0,1,MN,0_tours,0
4347,218,35282,2,2,1,0,1,MN,0_tours,1
4348,218,35282,2,2,1,1,1,MN,0_tours,0
4349,218,35282,2,2,2,0,1,MN,0_tours,2
4350,218,35282,2,2,2,1,1,MN,0_tours,1
4351,218,61799,2,2,0,0,1,MN,0_tours,0
4352,218,61799,2,2,1,0,1,MN,0_tours,1
4353,218,61799,2,2,1,1,1,MN,0_tours,0
4354,218,61799,2,2,2,0,1,MN,0_tours,2
4355,218,61799,2,2,2,1,1,MN,0_tours,1
4356,218,122820,2,2,0,0,1,MN,0_tours,0
4357,218,122820,2,2,1,0,1,MN,0_tours,1
4358,218,122820,2,2,1,1,1,MN,0_tours,0
4359,218,122820,2,2,2,0,1,MN,0_tours,2
4360,218,122820,2,2,2,1,1,MN,0_tours,1
4361,219,12878,2,2,0,0,1,MN,0_tours,0
4362,219,12878,2,2,1,0,1,MN,0_tours,1
4363,219,12878,2,2,1,1,1,MN,0_tours,0
4364,219,12878,2,2,2,0,1,MN,0_tours,2
4365,219,12878,2,2,2,1,1,MN,0_tours,1
4366,219,35282,2,2,0,0,1,MN,0_tours,0
4367,219,35282,2,2,1,0,1,MN,0_tours,1
4368,219,35282,2,2,1,1,1,MN,0_tours,0
4369,219,35282,2,2,2,0,1,MN,0_tours,2
4370,219,35282,2,2,2,1,1,MN,0_tours,1
4371,219,61799,2,2,0,0,1,MN,0_tours,0
4372,219,61799,2,2,1,0,1,MN,0_tours,1
4373,219,61799,2,2,1,1,1,MN,0_tours,0
4374,219,61799,2,2,2,0,1,MN,0_tours,2
4375,219,61799,2,2,2,1,1,MN,0_tours,1
4376,219,122820,2,2,0,0,1,MN,0_tours,0
4377,219,122820,2,2,1,0,1,MN,0_tours,1
4378,219,122820,2,2,1,1,1,MN,0_tours,0
4379,219,122820,2,2,2,0,1,MN,0_tours,2
4380,219,122820,2,2,2,1,1,MN,0_tours,1
4381,220,12878,2,2,0,0,1,MN,0_tours,0
4382,220,12878,2,2,1,0,1,MN,0_tours,1
4383,220,12878,2,2,1,1,1,MN,0_tours,0
4384,220,12878,2,2,2,0,1,MN,0_tours,2
4385,220,12878,2,2,2,1,1,MN,0_tours,1
4386,220,35282,2,2,0,0,1,MN,0_tours,0
4387,220,35282,2,2,1,0,1,MN,0_tours,1
4388,220,35282,2,2,1,1,1,MN,0_tours,0
4389,220,35282,2,2,2,0,1,MN,0_tours,2
4390,220,35282,2,2,2,1,1,MN,0_tours,1
4391,220,61799,2,2,0,0,1,MN,0_tours,0
4392,220,61799,2,2,1,0,1,MN,0_tours,1
4393,220,61799,2,2,1,1,1,MN,0_tours,0
4394,220,61799,2,2,2,0,1,MN,0_tours,2
4395,220,61799,2,2,2,1,1,MN,0_tours,1
4396,220,122820,2,2,0,0,1,MN,0_tours,0
4397,220,122820,2,2,1,0,1,MN,0_tours,1
4398,220,122820,2,2,1,1,1,MN,0_tours,0
4399,220,122820,2,2,2,0,1,MN,0_tours,2
4400,220,122820,2,2,2,1,1,MN,0_tours,1
4401,221,12878,2,2,0,0,1,MN,0_tours,0
4402,221,12878,2,2,1,0,1,MN,0_tours,1
4403,221,12878,2,2,1,1,1,MN,0_tours,0
4404,221,12878,2,2,2,0,1,MN,0_tours,2
4405,221,12878,2,2,2,1,1,MN,0_tours,1
4406,221,35282,2,2,0,0,1,MN,0_tours,0
4407,221,35282,2,2,1,0,1,MN,0_tours,1
4408,221,35282,2,2,1,1,1,MN,0_tours,0
4409,221,35282,2,2,2,0,1,MN,0_tours,2
4410,221,35282,2,2,2,1,1,MN,0_tours,1
4411,221,61799,2,2,0,0,1,MN,0_tours,0
4412,221,61799,2,2,1,0,1,MN,0_tours,1
4413,221,61799,2,2,1,1,1,MN,0_tours,0
4414,221,61799,2,2,2,0,1,MN,0_tours,2
4415,221,61799,2,2,2,1,1,MN,0_tours,1
4416,221,122820,2,2,0,0,1,MN,0_tours,0
4417,221,122820,2,2,1,0,1,MN,0_tours,1
4418,221,122820,2,2,1,1,1,MN,0_tours,0
4419,221,122820,2,2,2,0,1,MN,0_tours,2
4420,221,122820,2,2,2,1,1,MN,0_tours,1
4421,222,12878,2,2,0,0,1,MN,0_tours,0
4422,222,12878,2,2,1,0,1,MN,0_tours,1
4423,222,12878,2,2,1,1,1,MN,0_tours,0
4424,222,12878,2,2,2,0,1,MN,0_tours,2
4425,222,12878,2,2,2,1,1,MN,0_tours,1
4426,222,35282,2,2,0,0,1,MN,0_tours,0
4427,222,35282,2,2,1,0,1,MN,0_tours,1
4428,222,35282,2,2,1,1,1,MN,0_tours,0
4429,222,35282,2,2,2,0,1,MN,0_tours,2
4430,222,35282,2,2,2,1,1,MN,0_tours,1
4431,222,61799,2,2,0,0,1,MN,0_tours,0
4432,222,61799,2,2,1,0,1,MN,0_tours,1
4433,222,61799,2,2,1,1,1,MN,0_tours,0
4434,222,61799,2,2,2,0,1,MN,0_tours,2
4435,222,61799,2,2,2,1,1,MN,0_tours,1
4436,222,122820,2,2,0,0,1,MN,0_tours,0
4437,222,122820,2,2,1,0,1,MN,0_tours,1
4438,222,122820,2,2,1,1,1,MN,0_tours,0
4439,222,122820,2,2,2,0,1,MN,0_tours,2
4440,222,122820,2,2,2,1,1,MN,0_tours,1
4441,223,12878,2,2,0,0,1,MN,0_tours,0
4442,223,12878,2,2,1,0,1,MN,0_tours,1
4443,223,12878,2,2,1,1,1,MN,0_tours,0
4444,223,12878,2,2,2,0,1,MN,0_tours,2
4445,223,12878,2,2,2,1,1,MN,0_tours,1
4446,223,35282,2,2,0,0,1,MN,0_tours,0
4447,223,35282,2,2,1,0,1,MN,0_tours,1
4448,223,35282,2,2,1,1,1,MN,0_tours,0
4449,223,35282,2,2,2,0,1,MN,0_tours,2
4450,223,35282,2,2,2,1,1,MN,0_tours,1
4451,223,61799,2,2,0,0,1,MN,0_tours,0
4452,223,61799,2,2,1,0,1,MN,0_tours,1
4453,223,61799,2,2,1,1,1,MN,0_tours,0
4454,223,61799,2,2,2,0,1,MN,0_tours,2
4455,223,61799,2,2,2,1,1,MN,0_tours,1
4456,223,122820,2,2,0,0,1,MN,0_tours,0
4457,223,122820,2,2,1,0,1,MN,0_tours,1
4458,223,122820,2,2,1,1,1,MN,0_tours,0
4459,223,122820,2,2,2,0,1,MN,0_tours,2
4460,223,122820,2,2,2,1,1,MN,0_tours,1
4461,224,12878,2,2,0,0,1,MN,0_tours,0
4462,224,12878,2,2,1,0,1,MN,0_tours,1
4463,224,12878,2,2,1,1,1,MN,0_tours,0
4464,224,12878,2,2,2,0,1,MN,0_tours,2
4465,224,12878,2,2,2,1,1,MN,0_tours,1
4466,224,35282,2,2,0,0,1,MN,0_tours,0
4467,224,35282,2,2,1,0,1,MN,0_tours,1
4468,224,35282,2,2,1,1,1,MN,0_tours,0
4469,224,35282,2,2,2,0,1,MN,0_tours,2
4470,224,35282,2,2,2,1,1,MN,0_tours,1
4471,224,61799,2,2,0,0,1,MN,0_tours,0
4472,224,61799,2,2,1,0,1,MN,0_tours,1
4473,224,61799,2,2,1,1,1,MN,0_tours,0
4474,224,61799,2,2,2,0,1,MN,0_tours,2
4475,224,61799,2,2,2,1,1,MN,0_tours,1
4476,224,122820,2,2,0,0,1,MN,0_tours,0
4477,224,122820,2,2,1,0,1,MN,0_tours,1
4478,224,122820,2,2,1,1,1,MN,0_tours,0
4479,224,122820,2,2,2,0,1,MN,0_tours,2
4480,224,122820,2,2,2,1,1,MN,0_tours,1
4481,225,12878,2,2,0,0,1,MN,0_tours,0
4482,225,12878,2,2,1,0,1,MN,0_tours,1
4483,225,12878,2,2,1,1,1,MN,0_tours,0
4484,225,12878,2,2,2,0,1,MN,0_tours,2
4485,225,12878,2,2,2,1,1,MN,0_tours,1
4486,225,35282,2,2,0,0,1,MN,0_tours,0
4487,225,35282,2,2,1,0,1,MN,0_tours,1
4488,225,35282,2,2,1,1,1,MN,0_tours,0
4489,225,35282,2,2,2,0,1,MN,0_tours,2
4490,225,35282,2,2,2,1,1,MN,0_tours,1
4491,225,61799,2,2,0,0,1,MN,0_tours,0
4492,225,61799,2,2,1,0,1,MN,0_tours,1
4493,225,61799,2,2,1,1,1,MN,0_tours,0
4494,225,61799,2,2,2,0,1,MN,0_tours,2
4495,225,61799,2,2,2,1,1,MN,0_tours,1
4496,225,122820,2,2,0,0,1,MN,0_tours,0
4497,225,122820,2,2,1,0,1,MN,0_tours,1
4498,225,122820,2,2,1,1,1,MN,0_tours,0
4499,225,122820,2,2,2,0,1,MN,0_tours,2
4500,225,122820,2,2,2,1,1,MN,0_tours,1
4501,226,12878,2,2,0,0,1,MN,0_tours,0
4502,226,12878,2,2,1,0,1,MN,0_tours,1
4503,226,12878,2,2,1,1,1,MN,0_tours,0
4504,226,12878,2,2,2,0,1,MN,0_tours,2
4505,226,12878,2,2,2,1,1,MN,0_tours,1
4506,226,35282,2,2,0,0,1,MN,0_tours,0
4507,226,35282,2,2,1,0,1,MN,0_tours,1
4508,226,35282,2,2,1,1,1,MN,0_tours,0
4509,226,35282,2,2,2,0,1,MN,0_tours,2
4510,226,35282,2,2,2,1,1,MN,0_tours,1
4511,226,61799,2,2,0,0,1,MN,0_tours,0
4512,226,61799,2,2,1,0,1,MN,0_tours,1
4513,226,61799,2,2,1,1,1,MN,0_tours,0
4514,226,61799,2,2,2,0,1,MN,0_tours,2
4515,226,61799,2,2,2,1,1,MN,0_tours,1
4516,226,122820,2,2,0,0,1,MN,0_tours,0
4517,226,122820,2,2,1,0,1,MN,0_tours,1
4518,226,122820,2,2,1,1,1,MN,0_tours,0
4519,226,122820,2,2,2,0,1,MN,0_tours,2
4520,226,122820,2,2,2,1,1,MN,0_tours,1
4521,227,12878,2,2,0,0,1,MN,0_tours,0
4522,227,12878,2,2,1,0,1,MN,0_tours,1
4523,227,12878,2,2,1,1,1,MN,0_tours,0
4524,227,12878,2,2,2,0,1,MN,0_tours,2
4525,227,12878,2,2,2,1,1,MN,0_tours,1
4526,227,35282,2,2,0,0,1,MN,0_tours,0
4527,227,35282,2,2,1,0,1,MN,0_tours,1
4528,227,35282,2,2,1,1,1,MN,0_tours,0
4529,227,35282,2,2,2,0,1,MN,0_tours,2
4530,227,35282,2,2,2,1,1,MN,0_tours,1
4531,227,61799,2,2,0,0,1,MN,0_tours,0
4532,227,61799,2,2,1,0,1,MN,0_tours,1
4533,227,61799,2,2,1,1,1,MN,0_tours,0
4534,227,61799,2,2,2,0,1,MN,0_tours,2
4535,227,61799,2,2,2,1,1,MN,0_tours,1
4536,227,122820,2,2,0,0,1,MN,0_tours,0
4537,227,122820,2,2,1,0,1,MN,0_tours,1
4538,227,122820,2,2,1,1,1,MN,0_tours,0
4539,227,122820,2,2,2,0,1,MN,0_tours,2
4540,227,122820,2,2,2,1,1,MN,0_tours,1
4541,228,12878,2,2,0,0,1,MN,0_tours,0
4542,228,12878,2,2,1,0,1,MN,0_tours,1
4543,228,12878,2,2,1,1,1,MN,0_tours,0
4544,228,12878,2,2,2,0,1,MN,0_tours,2
4545,228,12878,2,2,2,1,1,MN,0_tours,1
4546,228,35282,2,2,0,0,1,MN,0_tours,0
4547,228,35282,2,2,1,0,1,MN,0_tours,1
4548,228,35282,2,2,1,1,1,MN,0_tours,0
4549,228,35282,2,2,2,0,1,MN,0_tours,2
4550,228,35282,2,2,2,1,1,MN,0_tours,1
4551,228,61799,2,2,0,0,1,MN,0_tours,0
4552,228,61799,2,2,1,0,1,MN,0_tours,1
4553,228,61799,2,2,1,1,1,MN,0_tours,0
4554,228,61799,2,2,2,0,1,MN,0_tours,2
4555,228,61799,2,2,2,1,1,MN,0_tours,1
4556,228,122820,2,2,0,0,1,MN,0_tours,0
4557,228,122820,2,2,1,0,1,MN,0_tours,1
4558,228,122820,2,2,1,1,1,MN,0_tours,0
4559,228,122820,2,2,2,0,1,MN,0_tours,2
4560,228,122820,2,2,2,1,1,MN,0_tours,1
4561,229,12878,2,2,0,0,1,MN,0_tours,0
4562,229,12878,2,2,1,0,1,MN,0_tours,1
4563,229,12878,2,2,1,1,1,MN,0_tours,0
4564,229,12878,2,2,2,0,1,MN,0_tours,2
4565,229,12878,2,2,2,1,1,MN,0_tours,1
4566,229,35282,2,2,0,0,1,MN,0_tours,0
4567,229,35282,2,2,1,0,1,MN,0_tours,1
4568,229,35282,2,2,1,1,1,MN,0_tours,0
4569,229,35282,2,2,2,0,1,MN,0_tours,2
4570,229,35282,2,2,2,1,1,MN,0_tours,1
4571,229,61799,2,2,0,0,1,MN,0_tours,0
4572,229,61799,2,2,1,0,1,MN,0_tours,1
4573,229,61799,2,2,1,1,1,MN,0_tours,0
4574,229,61799,2,2,2,0,1,MN,0_tours,2
4575,229,61799,2,2,2,1,1,MN,0_tours,1
4576,229,122820,2,2,0,0,1,MN,0_tours,0
4577,229,122820,2,2,1,0,1,MN,0_tours,1
4578,229,122820,2,2,1,1,1,MN,0_tours,0
4579,229,122820,2,2,2,0,1,MN,0_tours,2
4580,229,122820,2,2,2,1,1,MN,0_tours,1
4581,230,12878,2,2,0,0,1,MN,0_tours,0
4582,230,12878,2,2,1,0,1,MN,0_tours,1
4583,230,12878,2,2,1,1,1,MN,0_tours,0
4584,230,12878,2,2,2,0,1,MN,0_tours,2
4585,230,12878,2,2,2,1,1,MN,0_tours,1
4586,230,35282,2,2,0,0,1,MN,0_tours,0
4587,230,35282,2,2,1,0,1,MN,0_tours,1
4588,230,35282,2,2,1,1,1,MN,0_tours,0
4589,230,35282,2,2,2,0,1,MN,0_tours,2
4590,230,35282,2,2,2,1,1,MN,0_tours,1
4591,230,61799,2,2,0,0,1,MN,0_tours,0
4592,230,61799,2,2,1,0,1,MN,0_tours,1
4593,230,61799,2,2,1,1,1,MN,0_tours,0
4594,230,61799,2,2,2,0,1,MN,0_tours,2
4595,230,61799,2,2,2,1,1,MN,0_tours,1
4596,230,122820,2,2,0,0,1,MN,0_tours,0
4597,230,122820,2,2,1,0,1,MN,0_tours,1
4598,230,122820,2,2,1,1,1,MN,0_tours,0
4599,230,122820,2,2,2,0,1,MN,0_tours,2
4600,230,122820,2,2,2,1,1,MN,0_tours,1
4601,231,12878,2,2,0,0,1,MN,0_tours,0
4602,231,12878,2,2,1,0,1,MN,0_tours,1
4603,231,12878,2,2,1,1,1,MN,0_tours,0
4604,231,12878,2,2,2,0,1,MN,0_tours,2
4605,231,12878,2,2,2,1,1,MN,0_tours,1
4606,231,35282,2,2,0,0,1,MN,0_tours,0
4607,231,35282,2,2,1,0,1,MN,0_tours,1
4608,231,35282,2,2,1,1,1,MN,0_tours,0
4609,231,35282,2,2,2,0,1,MN,0_tours,2
4610,231,35282,2,2,2,1,1,MN,0_tours,1
4611,231,61799,2,2,0,0,1,MN,0_tours,0
4612,231,61799,2,2,1,0,1,MN,0_tours,1
4613,231,61799,2,2,1,1,1,MN,0_tours,0
4614,231,61799,2,2,2,0,1,MN,0_tours,2
4615,231,61799,2,2,2,1,1,MN,0_tours,1
4616,231,122820,2,2,0,0,1,MN,0_tours,0
4617,231,122820,2,2,1,0,1,MN,0_tours,1
4618,231,122820,2,2,1,1,1,MN,0_tours,0
4619,231,122820,2,2,2,0,1,MN,0_tours,2
4620,231,122820,2,2,2,1,1,MN,0_tours,1
4621,232,12878,2,2,0,0,1,MN,0_tours,0
4622,232,12878,2,2,1,0,1,MN,0_tours,1
4623,232,12878,2,2,1,1,1,MN,0_tours,0
4624,232,12878,2,2,2,0,1,MN,0_tours,2
4625,232,12878,2,2,2,1,1,MN,0_tours,1
4626,232,35282,2,2,0,0,1,MN,0_tours,0
4627,232,35282,2,2,1,0,1,MN,0_tours,1
4628,232,35282,2,2,1,1,1,MN,0_tours,0
4629,232,35282,2,2,2,0,1,MN,0_tours,2
4630,232,35282,2,2,2,1,1,MN,0_tours,1
4631,232,61799,2,2,0,0,1,MN,0_tours,0
4632,232,61799,2,2,1,0,1,MN,0_tours,1
4633,232,61799,2,2,1,1,1,MN,0_tours,0
4634,232,61799,2,2,2,0,1,MN,0_tours,2
4635,232,61799,2,2,2,1,1,MN,0_tours,1
4636,232,122820,2,2,0,0,1,MN,0_tours,0
4637,232,122820,2,2,1,0,1,MN,0_tours,1
4638,232,122820,2,2,1,1,1,MN,0_tours,0
4639,232,122820,2,2,2,0,1,MN,0_tours,2
4640,232,122820,2,2,2,1,1,MN,0_tours,1
4641,233,12878,2,2,0,0,1,MN,0_tours,0
4642,233,12878,2,2,1,0,1,MN,0_tours,1
4643,233,12878,2,2,1,1,1,MN,0_tours,0
4644,233,12878,2,2,2,0,1,MN,0_tours,2
4645,233,12878,2,2,2,1,1,MN,0_tours,1
4646,233,35282,2,2,0,0,1,MN,0_tours,0
4647,233,35282,2,2,1,0,1,MN,0_tours,1
4648,233,35282,2,2,1,1,1,MN,0_tours,0
4649,233,35282,2,2,2,0,1,MN,0_tours,2
4650,233,35282,2,2,2,1,1,MN,0_tours,1
4651,233,61799,2,2,0,0,1,MN,0_tours,0
4652,233,61799,2,2,1,0,1,MN,0_tours,1
4653,233,61799,2,2,1,1,1,MN,0_tours,0
4654,233,61799,2,2,2,0,1,MN,0_tours,2
4655,233,61799,2,2,2,1,1,MN,0_tours,1
4656,233,122820,2,2,0,0,1,MN,0_tours,0
4657,233,122820,2,2,1,0,1,MN,0_tours,1
4658,233,122820,2,2,1,1,1,MN,0_tours,0
4659,233,122820,2,2,2,0,1,MN,0_tours,2
4660,233,122820,2,2,2,1,1,MN,0_tours,1
4661,234,12878,2,2,0,0,1,MN,0_tours,0
4662,234,12878,2,2,1,0,1,MN,0_tours,1
4663,234,12878,2,2,1,1,1,MN,0_tours,0
4664,234,12878,2,2,2,0,1,MN,0_tours,2
4665,234,12878,2,2,2,1,1,MN,0_tours,1
4666,234,35282,2,2,0,0,1,MN,0_tours,0
4667,234,35282,2,2,1,0,1,MN,0_tours,1
4668,234,35282,2,2,1,1,1,MN,0_tours,0
4669,234,35282,2,2,2,0,1,MN,0_tours,2
4670,234,35282,2,2,2,1,1,MN,0_tours,1
4671,234,61799,2,2,0,0,1,MN,0_tours,0
4672,234,61799,2,2,1,0,1,MN,0_tours,1
4673,234,61799,2,2,1,1,1,MN,0_tours,0
4674,234,61799,2,2,2,0,1,MN,0_tours,2
4675,234,61799,2,2,2,1,1,MN,0_tours,1
4676,234,122820,2,2,0,0,1,MN,0_tours,0
4677,234,122820,2,2,1,0,1,MN,0_tours,1
4678,234,122820,2,2,1,1,1,MN,0_tours,0
4679,234,122820,2,2,2,0,1,MN,0_tours,2
4680,234,122820,2,2,2,1,1,MN,0_tours,1
4681,235,12878,2,2,0,0,1,MN,0_tours,0
4682,235,12878,2,2,1,0,1,MN,0_tours,1
4683,235,12878,2,2,1,1,1,MN,0_tours,0
4684,235,12878,2,2,2,0,1,MN,0_tours,2
4685,235,12878,2,2,2,1,1,MN,0_tours,1
4686,235,35282,2,2,0,0,1,MN,0_tours,0
4687,235,35282,2,2,1,0,1,MN,0_tours,1
4688,235,35282,2,2,1,1,1,MN,0_tours,0
4689,235,35282,2,2,2,0,1,MN,0_tours,2
4690,235,35282,2,2,2,1,1,MN,0_tours,1
4691,235,61799,2,2,0,0,1,MN,0_tours,0
4692,235,61799,2,2,1,0,1,MN,0_tours,1
4693,235,61799,2,2,1,1,1,MN,0_tours,0
4694,235,61799,2,2,2,0,1,MN,0_tours,2
4695,235,61799,2,2,2,1,1,MN,0_tours,1
4696,235,122820,2,2,0,0,1,MN,0_tours,0
4697,235,122820,2,2,1,0,1,MN,0_tours,1
4698,235,122820,2,2,1,1,1,MN,0_tours,0
4699,235,122820,2,2,2,0,1,MN,0_tours,2
4700,235,122820,2,2,2,1,1,MN,0_tours,1
4701,236,12878,2,2,0,0,1,MN,0_tours,0
4702,236,12878,2,2,1,0,1,MN,0_tours,1
4703,236,12878,2,2,1,1,1,MN,0_tours,0
4704,236,12878,2,2,2,0,1,MN,0_tours,2
4705,236,12878,2,2,2,1,1,MN,0_tours,1
4706,236,35282,2,2,0,0,1,MN,0_tours,0
4707,236,35282,2,2,1,0,1,MN,0_tours,1
4708,236,35282,2,2,1,1,1,MN,0_tours,0
4709,236,35282,2,2,2,0,1,MN,0_tours,2
4710,236,35282,2,2,2,1,1,MN,0_tours,1
4711,236,61799,2,2,0,0,1,MN,0_tours,0
4712,236,61799,2,2,1,0,1,MN,0_tours,1
4713,236,61799,2,2,1,1,1,MN,0_tours,0
4714,236,61799,2,2,2,0,1,MN,0_tours,2
4715,236,61799,2,2,2,1,1,MN,0_tours,1
4716,236,122820,2,2,0,0,1,MN,0_tours,0
4717,236,122820,2,2,1,0,1,MN,0_tours,1
4718,236,122820,2,2,1,1,1,MN,0_tours,0
4719,236,122820,2,2,2,0,1,MN,0_tours,2
4720,236,122820,2,2,2,1,1,MN,0_tours,1
4721,237,12878,2,2,0,0,1,MN,0_tours,0
4722,237,12878,2,2,1,0,1,MN,0_tours,1
4723,237,12878,2,2,1,1,1,MN,0_tours,0
4724,237,12878,2,2,2,0,1,MN,0_tours,2
4725,237,12878,2,2,2,1,1,MN,0_tours,1
4726,237,35282,2,2,0,0,1,MN,0_tours,0
4727,237,35282,2,2,1,0,1,MN,0_tours,1
4728,237,35282,2,2,1,1,1,MN,0_tours,0
4729,237,35282,2,2,2,0,1,MN,0_tours,2
4730,237,35282,2,2,2,1,1,MN,0_tours,1
4731,237,61799,2,2,0,0,1,MN,0_tours,0
4732,237,61799,2,2,1,0,1,MN,0_tours,1
4733,237,61799,2,2,1,1,1,MN,0_tours,0
4734,237,61799,2,2,2,0,1,MN,0_tours,2
4735,237,61799,2,2,2,1,1,MN,0_tours,1
4736,237,122820,2,2,0,0,1,MN,0_tours,0
4737,237,122820,2,2,1,0,1,MN,0_tours,1
4738,237,122820,2,2,1,1,1,MN,0_tours,0
4739,237,122820,2,2,2,0,1,MN,0_tours,2
4740,237,122820,2,2,2,1,1,MN,0_tours,1
4741,238,12878,2,2,0,0,1,MN,0_tours,0
4742,238,12878,2,2,1,0,1,MN,0_tours,1
4743,238,12878,2,2,1,1,1,MN,0_tours,0
4744,238,12878,2,2,2,0,1,MN,0_tours,2
4745,238,12878,2,2,2,1,1,MN,0_tours,1
4746,238,35282,2,2,0,0,1,MN,0_tours,0
4747,238,35282,2,2,1,0,1,MN,0_tours,1
4748,238,35282,2,2,1,1,1,MN,0_tours,0
4749,238,35282,2,2,2,0,1,MN,0_tours,2
4750,238,35282,2,2,2,1,1,MN,0_tours,1
