HHID,person_num,AGE,SEX,pemploy,pstudent,ptype,value_of_time,PERID
5049,0,36,1,1,3,1,8.48125,10097
5049,1,37,1,2,3,2,8.48125,10098
5050,0,36,1,1,3,1,8.48125,10099
5050,1,37,1,2,3,2,8.48125,10100
5051,0,36,1,1,3,1,14.855528846153845,10101
5051,1,37,1,2,3,2,14.855528846153845,10102
5052,0,36,1,1,3,1,14.855528846153845,10103
5052,1,37,1,2,3,2,14.855528846153845,10104
5053,0,36,1,1,3,1,14.855528846153845,10105
5053,1,37,1,2,3,2,14.855528846153845,10106
5054,0,36,1,1,3,1,14.855528846153845,10107
5054,1,37,1,2,3,2,14.855528846153845,10108
5055,0,36,1,1,3,1,14.855528846153845,10109
5055,1,37,1,2,3,2,14.855528846153845,10110
5056,0,36,1,1,3,1,29.52403846153846,10111
5056,1,37,1,2,3,2,29.52403846153846,10112
5057,0,36,1,1,3,1,29.52403846153846,10113
5057,1,37,1,2,3,2,29.52403846153846,10114
5058,0,36,1,1,3,1,29.52403846153846,10115
5058,1,37,1,2,3,2,29.52403846153846,10116
5059,0,36,1,1,3,1,29.52403846153846,10117
5059,1,37,1,2,3,2,29.52403846153846,10118
5060,0,36,1,1,3,1,29.52403846153846,10119
5060,1,37,1,2,3,2,29.52403846153846,10120
5061,0,36,1,1,3,1,3.095673076923077,10121
5061,1,37,1,2,3,2,3.095673076923077,10122
5062,0,36,1,1,3,1,3.095673076923077,10123
5062,1,37,1,2,3,2,3.095673076923077,10124
5063,0,36,1,1,3,1,3.095673076923077,10125
5063,1,37,1,2,3,2,3.095673076923077,10126
5064,0,36,1,1,3,1,3.095673076923077,10127
5064,1,37,1,2,3,2,3.095673076923077,10128
5065,0,36,1,1,3,1,3.095673076923077,10129
5065,1,37,1,2,3,2,3.095673076923077,10130
5066,0,36,1,1,3,1,8.48125,10131
5066,1,37,1,2,3,2,8.48125,10132
5067,0,36,1,1,3,1,8.48125,10133
5067,1,37,1,2,3,2,8.48125,10134
5068,0,36,1,1,3,1,8.48125,10135
5068,1,37,1,2,3,2,8.48125,10136
5069,0,36,1,1,3,1,8.48125,10137
5069,1,37,1,2,3,2,8.48125,10138
5070,0,36,1,1,3,1,8.48125,10139
5070,1,37,1,2,3,2,8.48125,10140
5071,0,36,1,1,3,1,14.855528846153845,10141
5071,1,37,1,2,3,2,14.855528846153845,10142
5072,0,36,1,1,3,1,14.855528846153845,10143
5072,1,37,1,2,3,2,14.855528846153845,10144
5073,0,36,1,1,3,1,14.855528846153845,10145
5073,1,37,1,2,3,2,14.855528846153845,10146
5074,0,36,1,1,3,1,14.855528846153845,10147
5074,1,37,1,2,3,2,14.855528846153845,10148
5075,0,36,1,1,3,1,14.855528846153845,10149
5075,1,37,1,2,3,2,14.855528846153845,10150
5076,0,36,1,1,3,1,29.52403846153846,10151
5076,1,37,1,2,3,2,29.52403846153846,10152
5077,0,36,1,1,3,1,29.52403846153846,10153
5077,1,37,1,2,3,2,29.52403846153846,10154
5078,0,36,1,1,3,1,29.52403846153846,10155
5078,1,37,1,2,3,2,29.52403846153846,10156
5079,0,36,1,1,3,1,29.52403846153846,10157
5079,1,37,1,2,3,2,29.52403846153846,10158
5080,0,36,1,1,3,1,29.52403846153846,10159
5080,1,37,1,2,3,2,29.52403846153846,10160
5081,0,36,1,1,3,1,3.095673076923077,10161
5081,1,37,1,2,3,2,3.095673076923077,10162
5082,0,36,1,1,3,1,3.095673076923077,10163
5082,1,37,1,2,3,2,3.095673076923077,10164
5083,0,36,1,1,3,1,3.095673076923077,10165
5083,1,37,1,2,3,2,3.095673076923077,10166
5084,0,36,1,1,3,1,3.095673076923077,10167
5084,1,37,1,2,3,2,3.095673076923077,10168
5085,0,36,1,1,3,1,3.095673076923077,10169
5085,1,37,1,2,3,2,3.095673076923077,10170
5086,0,36,1,1,3,1,8.48125,10171
5086,1,37,1,2,3,2,8.48125,10172
5087,0,36,1,1,3,1,8.48125,10173
5087,1,37,1,2,3,2,8.48125,10174
5088,0,36,1,1,3,1,8.48125,10175
5088,1,37,1,2,3,2,8.48125,10176
5089,0,36,1,1,3,1,8.48125,10177
5089,1,37,1,2,3,2,8.48125,10178
5090,0,36,1,1,3,1,8.48125,10179
5090,1,37,1,2,3,2,8.48125,10180
5091,0,36,1,1,3,1,14.855528846153845,10181
5091,1,37,1,2,3,2,14.855528846153845,10182
5092,0,36,1,1,3,1,14.855528846153845,10183
5092,1,37,1,2,3,2,14.855528846153845,10184
5093,0,36,1,1,3,1,14.855528846153845,10185
5093,1,37,1,2,3,2,14.855528846153845,10186
5094,0,36,1,1,3,1,14.855528846153845,10187
5094,1,37,1,2,3,2,14.855528846153845,10188
5095,0,36,1,1,3,1,14.855528846153845,10189
5095,1,37,1,2,3,2,14.855528846153845,10190
5096,0,36,1,1,3,1,29.52403846153846,10191
5096,1,37,1,2,3,2,29.52403846153846,10192
5097,0,36,1,1,3,1,29.52403846153846,10193
5097,1,37,1,2,3,2,29.52403846153846,10194
5098,0,36,1,1,3,1,29.52403846153846,10195
5098,1,37,1,2,3,2,29.52403846153846,10196
5099,0,36,1,1,3,1,29.52403846153846,10197
5099,1,37,1,2,3,2,29.52403846153846,10198
5100,0,36,1,1,3,1,29.52403846153846,10199
5100,1,37,1,2,3,2,29.52403846153846,10200
5101,0,36,1,1,3,1,3.095673076923077,10201
5101,1,37,1,2,3,2,3.095673076923077,10202
5102,0,36,1,1,3,1,3.095673076923077,10203
5102,1,37,1,2,3,2,3.095673076923077,10204
5103,0,36,1,1,3,1,3.095673076923077,10205
5103,1,37,1,2,3,2,3.095673076923077,10206
5104,0,36,1,1,3,1,3.095673076923077,10207
5104,1,37,1,2,3,2,3.095673076923077,10208
5105,0,36,1,1,3,1,3.095673076923077,10209
5105,1,37,1,2,3,2,3.095673076923077,10210
5106,0,36,1,1,3,1,8.48125,10211
5106,1,37,1,2,3,2,8.48125,10212
5107,0,36,1,1,3,1,8.48125,10213
5107,1,37,1,2,3,2,8.48125,10214
5108,0,36,1,1,3,1,8.48125,10215
5108,1,37,1,2,3,2,8.48125,10216
5109,0,36,1,1,3,1,8.48125,10217
5109,1,37,1,2,3,2,8.48125,10218
5110,0,36,1,1,3,1,8.48125,10219
5110,1,37,1,2,3,2,8.48125,10220
5111,0,36,1,1,3,1,14.855528846153845,10221
5111,1,37,1,2,3,2,14.855528846153845,10222
5112,0,36,1,1,3,1,14.855528846153845,10223
5112,1,37,1,2,3,2,14.855528846153845,10224
5113,0,36,1,1,3,1,14.855528846153845,10225
5113,1,37,1,2,3,2,14.855528846153845,10226
5114,0,36,1,1,3,1,14.855528846153845,10227
5114,1,37,1,2,3,2,14.855528846153845,10228
5115,0,36,1,1,3,1,14.855528846153845,10229
5115,1,37,1,2,3,2,14.855528846153845,10230
5116,0,36,1,1,3,1,29.52403846153846,10231
5116,1,37,1,2,3,2,29.52403846153846,10232
5117,0,36,1,1,3,1,29.52403846153846,10233
5117,1,37,1,2,3,2,29.52403846153846,10234
5118,0,36,1,1,3,1,29.52403846153846,10235
5118,1,37,1,2,3,2,29.52403846153846,10236
5119,0,36,1,1,3,1,29.52403846153846,10237
5119,1,37,1,2,3,2,29.52403846153846,10238
5120,0,36,1,1,3,1,29.52403846153846,10239
5120,1,37,1,2,3,2,29.52403846153846,10240
5121,0,36,1,1,3,1,3.095673076923077,10241
5121,1,37,1,2,3,2,3.095673076923077,10242
5122,0,36,1,1,3,1,3.095673076923077,10243
5122,1,37,1,2,3,2,3.095673076923077,10244
5123,0,36,1,1,3,1,3.095673076923077,10245
5123,1,37,1,2,3,2,3.095673076923077,10246
5124,0,36,1,1,3,1,3.095673076923077,10247
5124,1,37,1,2,3,2,3.095673076923077,10248
5125,0,36,1,1,3,1,3.095673076923077,10249
5125,1,37,1,2,3,2,3.095673076923077,10250
5126,0,36,1,1,3,1,8.48125,10251
5126,1,37,1,2,3,2,8.48125,10252
5127,0,36,1,1,3,1,8.48125,10253
5127,1,37,1,2,3,2,8.48125,10254
5128,0,36,1,1,3,1,8.48125,10255
5128,1,37,1,2,3,2,8.48125,10256
5129,0,36,1,1,3,1,8.48125,10257
5129,1,37,1,2,3,2,8.48125,10258
5130,0,36,1,1,3,1,8.48125,10259
5130,1,37,1,2,3,2,8.48125,10260
5131,0,36,1,1,3,1,14.855528846153845,10261
5131,1,37,1,2,3,2,14.855528846153845,10262
5132,0,36,1,1,3,1,14.855528846153845,10263
5132,1,37,1,2,3,2,14.855528846153845,10264
5133,0,36,1,1,3,1,14.855528846153845,10265
5133,1,37,1,2,3,2,14.855528846153845,10266
5134,0,36,1,1,3,1,14.855528846153845,10267
5134,1,37,1,2,3,2,14.855528846153845,10268
5135,0,36,1,1,3,1,14.855528846153845,10269
5135,1,37,1,2,3,2,14.855528846153845,10270
5136,0,36,1,1,3,1,29.52403846153846,10271
5136,1,37,1,2,3,2,29.52403846153846,10272
5137,0,36,1,1,3,1,29.52403846153846,10273
5137,1,37,1,2,3,2,29.52403846153846,10274
5138,0,36,1,1,3,1,29.52403846153846,10275
5138,1,37,1,2,3,2,29.52403846153846,10276
5139,0,36,1,1,3,1,29.52403846153846,10277
5139,1,37,1,2,3,2,29.52403846153846,10278
5140,0,36,1,1,3,1,29.52403846153846,10279
5140,1,37,1,2,3,2,29.52403846153846,10280
5141,0,36,1,1,3,1,3.095673076923077,10281
5141,1,37,1,2,3,2,3.095673076923077,10282
5142,0,36,1,1,3,1,3.095673076923077,10283
5142,1,37,1,2,3,2,3.095673076923077,10284
5143,0,36,1,1,3,1,3.095673076923077,10285
5143,1,37,1,2,3,2,3.095673076923077,10286
5144,0,36,1,1,3,1,3.095673076923077,10287
5144,1,37,1,2,3,2,3.095673076923077,10288
5145,0,36,1,1,3,1,3.095673076923077,10289
5145,1,37,1,2,3,2,3.095673076923077,10290
5146,0,36,1,1,3,1,8.48125,10291
5146,1,37,1,2,3,2,8.48125,10292
5147,0,36,1,1,3,1,8.48125,10293
5147,1,37,1,2,3,2,8.48125,10294
5148,0,36,1,1,3,1,8.48125,10295
5148,1,37,1,2,3,2,8.48125,10296
5149,0,36,1,1,3,1,8.48125,10297
5149,1,37,1,2,3,2,8.48125,10298
5150,0,36,1,1,3,1,8.48125,10299
5150,1,37,1,2,3,2,8.48125,10300
5151,0,36,1,1,3,1,14.855528846153845,10301
5151,1,37,1,2,3,2,14.855528846153845,10302
5152,0,36,1,1,3,1,14.855528846153845,10303
5152,1,37,1,2,3,2,14.855528846153845,10304
5153,0,36,1,1,3,1,14.855528846153845,10305
5153,1,37,1,2,3,2,14.855528846153845,10306
5154,0,36,1,1,3,1,14.855528846153845,10307
5154,1,37,1,2,3,2,14.855528846153845,10308
5155,0,36,1,1,3,1,14.855528846153845,10309
5155,1,37,1,2,3,2,14.855528846153845,10310
5156,0,36,1,1,3,1,29.52403846153846,10311
5156,1,37,1,2,3,2,29.52403846153846,10312
5157,0,36,1,1,3,1,29.52403846153846,10313
5157,1,37,1,2,3,2,29.52403846153846,10314
5158,0,36,1,1,3,1,29.52403846153846,10315
5158,1,37,1,2,3,2,29.52403846153846,10316
5159,0,36,1,1,3,1,29.52403846153846,10317
5159,1,37,1,2,3,2,29.52403846153846,10318
5160,0,36,1,1,3,1,29.52403846153846,10319
5160,1,37,1,2,3,2,29.52403846153846,10320
5161,0,36,1,1,3,1,3.095673076923077,10321
5161,1,37,1,2,3,2,3.095673076923077,10322
5162,0,36,1,1,3,1,3.095673076923077,10323
5162,1,37,1,2,3,2,3.095673076923077,10324
5163,0,36,1,1,3,1,3.095673076923077,10325
5163,1,37,1,2,3,2,3.095673076923077,10326
5164,0,36,1,1,3,1,3.095673076923077,10327
5164,1,37,1,2,3,2,3.095673076923077,10328
5165,0,36,1,1,3,1,3.095673076923077,10329
5165,1,37,1,2,3,2,3.095673076923077,10330
5166,0,36,1,1,3,1,8.48125,10331
5166,1,37,1,2,3,2,8.48125,10332
5167,0,36,1,1,3,1,8.48125,10333
5167,1,37,1,2,3,2,8.48125,10334
5168,0,36,1,1,3,1,8.48125,10335
5168,1,37,1,2,3,2,8.48125,10336
5169,0,36,1,1,3,1,8.48125,10337
5169,1,37,1,2,3,2,8.48125,10338
5170,0,36,1,1,3,1,8.48125,10339
5170,1,37,1,2,3,2,8.48125,10340
5171,0,36,1,1,3,1,14.855528846153845,10341
5171,1,37,1,2,3,2,14.855528846153845,10342
5172,0,36,1,1,3,1,14.855528846153845,10343
5172,1,37,1,2,3,2,14.855528846153845,10344
5173,0,36,1,1,3,1,14.855528846153845,10345
5173,1,37,1,2,3,2,14.855528846153845,10346
5174,0,36,1,1,3,1,14.855528846153845,10347
5174,1,37,1,2,3,2,14.855528846153845,10348
5175,0,36,1,1,3,1,14.855528846153845,10349
5175,1,37,1,2,3,2,14.855528846153845,10350
5176,0,36,1,1,3,1,29.52403846153846,10351
5176,1,37,1,2,3,2,29.52403846153846,10352
5177,0,36,1,1,3,1,29.52403846153846,10353
5177,1,37,1,2,3,2,29.52403846153846,10354
5178,0,36,1,1,3,1,29.52403846153846,10355
5178,1,37,1,2,3,2,29.52403846153846,10356
5179,0,36,1,1,3,1,29.52403846153846,10357
5179,1,37,1,2,3,2,29.52403846153846,10358
5180,0,36,1,1,3,1,29.52403846153846,10359
5180,1,37,1,2,3,2,29.52403846153846,10360
5181,0,36,1,1,3,1,3.095673076923077,10361
5181,1,37,1,2,3,2,3.095673076923077,10362
5182,0,36,1,1,3,1,3.095673076923077,10363
5182,1,37,1,2,3,2,3.095673076923077,10364
5183,0,36,1,1,3,1,3.095673076923077,10365
5183,1,37,1,2,3,2,3.095673076923077,10366
5184,0,36,1,1,3,1,3.095673076923077,10367
5184,1,37,1,2,3,2,3.095673076923077,10368
5185,0,36,1,1,3,1,3.095673076923077,10369
5185,1,37,1,2,3,2,3.095673076923077,10370
5186,0,36,1,1,3,1,8.48125,10371
5186,1,37,1,2,3,2,8.48125,10372
5187,0,36,1,1,3,1,8.48125,10373
5187,1,37,1,2,3,2,8.48125,10374
5188,0,36,1,1,3,1,8.48125,10375
5188,1,37,1,2,3,2,8.48125,10376
5189,0,36,1,1,3,1,8.48125,10377
5189,1,37,1,2,3,2,8.48125,10378
5190,0,36,1,1,3,1,8.48125,10379
5190,1,37,1,2,3,2,8.48125,10380
5191,0,36,1,1,3,1,14.855528846153845,10381
5191,1,37,1,2,3,2,14.855528846153845,10382
5192,0,36,1,1,3,1,14.855528846153845,10383
5192,1,37,1,2,3,2,14.855528846153845,10384
5193,0,36,1,1,3,1,14.855528846153845,10385
5193,1,37,1,2,3,2,14.855528846153845,10386
5194,0,36,1,1,3,1,14.855528846153845,10387
5194,1,37,1,2,3,2,14.855528846153845,10388
5195,0,36,1,1,3,1,14.855528846153845,10389
5195,1,37,1,2,3,2,14.855528846153845,10390
5196,0,36,1,1,3,1,29.52403846153846,10391
5196,1,37,1,2,3,2,29.52403846153846,10392
5197,0,36,1,1,3,1,29.52403846153846,10393
5197,1,37,1,2,3,2,29.52403846153846,10394
5198,0,36,1,1,3,1,29.52403846153846,10395
5198,1,37,1,2,3,2,29.52403846153846,10396
5199,0,36,1,1,3,1,29.52403846153846,10397
5199,1,37,1,2,3,2,29.52403846153846,10398
5200,0,36,1,1,3,1,29.52403846153846,10399
5200,1,37,1,2,3,2,29.52403846153846,10400
5201,0,36,1,1,3,1,3.095673076923077,10401
5201,1,37,1,2,3,2,3.095673076923077,10402
5202,0,36,1,1,3,1,3.095673076923077,10403
5202,1,37,1,2,3,2,3.095673076923077,10404
5203,0,36,1,1,3,1,3.095673076923077,10405
5203,1,37,1,2,3,2,3.095673076923077,10406
5204,0,36,1,1,3,1,3.095673076923077,10407
5204,1,37,1,2,3,2,3.095673076923077,10408
5205,0,36,1,1,3,1,3.095673076923077,10409
5205,1,37,1,2,3,2,3.095673076923077,10410
5206,0,36,1,1,3,1,8.48125,10411
5206,1,37,1,2,3,2,8.48125,10412
5207,0,36,1,1,3,1,8.48125,10413
5207,1,37,1,2,3,2,8.48125,10414
5208,0,36,1,1,3,1,8.48125,10415
5208,1,37,1,2,3,2,8.48125,10416
5209,0,36,1,1,3,1,8.48125,10417
5209,1,37,1,2,3,2,8.48125,10418
5210,0,36,1,1,3,1,8.48125,10419
5210,1,37,1,2,3,2,8.48125,10420
5211,0,36,1,1,3,1,14.855528846153845,10421
5211,1,37,1,2,3,2,14.855528846153845,10422
5212,0,36,1,1,3,1,14.855528846153845,10423
5212,1,37,1,2,3,2,14.855528846153845,10424
5213,0,36,1,1,3,1,14.855528846153845,10425
5213,1,37,1,2,3,2,14.855528846153845,10426
5214,0,36,1,1,3,1,14.855528846153845,10427
5214,1,37,1,2,3,2,14.855528846153845,10428
5215,0,36,1,1,3,1,14.855528846153845,10429
5215,1,37,1,2,3,2,14.855528846153845,10430
5216,0,36,1,1,3,1,29.52403846153846,10431
5216,1,37,1,2,3,2,29.52403846153846,10432
5217,0,36,1,1,3,1,29.52403846153846,10433
5217,1,37,1,2,3,2,29.52403846153846,10434
5218,0,36,1,1,3,1,29.52403846153846,10435
5218,1,37,1,2,3,2,29.52403846153846,10436
5219,0,36,1,1,3,1,29.52403846153846,10437
5219,1,37,1,2,3,2,29.52403846153846,10438
5220,0,36,1,1,3,1,29.52403846153846,10439
5220,1,37,1,2,3,2,29.52403846153846,10440
5221,0,36,1,1,3,1,3.095673076923077,10441
5221,1,37,1,2,3,2,3.095673076923077,10442
5222,0,36,1,1,3,1,3.095673076923077,10443
5222,1,37,1,2,3,2,3.095673076923077,10444
5223,0,36,1,1,3,1,3.095673076923077,10445
5223,1,37,1,2,3,2,3.095673076923077,10446
5224,0,36,1,1,3,1,3.095673076923077,10447
5224,1,37,1,2,3,2,3.095673076923077,10448
5225,0,36,1,1,3,1,3.095673076923077,10449
5225,1,37,1,2,3,2,3.095673076923077,10450
5226,0,36,1,1,3,1,8.48125,10451
5226,1,37,1,2,3,2,8.48125,10452
5227,0,36,1,1,3,1,8.48125,10453
5227,1,37,1,2,3,2,8.48125,10454
5228,0,36,1,1,3,1,8.48125,10455
5228,1,37,1,2,3,2,8.48125,10456
5229,0,36,1,1,3,1,8.48125,10457
5229,1,37,1,2,3,2,8.48125,10458
5230,0,36,1,1,3,1,8.48125,10459
5230,1,37,1,2,3,2,8.48125,10460
5231,0,36,1,1,3,1,14.855528846153845,10461
5231,1,37,1,2,3,2,14.855528846153845,10462
5232,0,36,1,1,3,1,14.855528846153845,10463
5232,1,37,1,2,3,2,14.855528846153845,10464
5233,0,36,1,1,3,1,14.855528846153845,10465
5233,1,37,1,2,3,2,14.855528846153845,10466
5234,0,36,1,1,3,1,14.855528846153845,10467
5234,1,37,1,2,3,2,14.855528846153845,10468
5235,0,36,1,1,3,1,14.855528846153845,10469
5235,1,37,1,2,3,2,14.855528846153845,10470
5236,0,36,1,1,3,1,29.52403846153846,10471
5236,1,37,1,2,3,2,29.52403846153846,10472
5237,0,36,1,1,3,1,29.52403846153846,10473
5237,1,37,1,2,3,2,29.52403846153846,10474
5238,0,36,1,1,3,1,29.52403846153846,10475
5238,1,37,1,2,3,2,29.52403846153846,10476
5239,0,36,1,1,3,1,29.52403846153846,10477
5239,1,37,1,2,3,2,29.52403846153846,10478
5240,0,36,1,1,3,1,29.52403846153846,10479
5240,1,37,1,2,3,2,29.52403846153846,10480
5241,0,36,1,1,3,1,3.095673076923077,10481
5241,1,37,1,2,3,2,3.095673076923077,10482
5242,0,36,1,1,3,1,3.095673076923077,10483
5242,1,37,1,2,3,2,3.095673076923077,10484
5243,0,36,1,1,3,1,3.095673076923077,10485
5243,1,37,1,2,3,2,3.095673076923077,10486
5244,0,36,1,1,3,1,3.095673076923077,10487
5244,1,37,1,2,3,2,3.095673076923077,10488
5245,0,36,1,1,3,1,3.095673076923077,10489
5245,1,37,1,2,3,2,3.095673076923077,10490
5246,0,36,1,1,3,1,8.48125,10491
5246,1,37,1,2,3,2,8.48125,10492
5247,0,36,1,1,3,1,8.48125,10493
5247,1,37,1,2,3,2,8.48125,10494
5248,0,36,1,1,3,1,8.48125,10495
5248,1,37,1,2,3,2,8.48125,10496
5249,0,36,1,1,3,1,8.48125,10497
5249,1,37,1,2,3,2,8.48125,10498
5250,0,36,1,1,3,1,8.48125,10499
5250,1,37,1,2,3,2,8.48125,10500
5251,0,36,1,1,3,1,14.855528846153845,10501
5251,1,37,1,2,3,2,14.855528846153845,10502
5252,0,36,1,1,3,1,14.855528846153845,10503
5252,1,37,1,2,3,2,14.855528846153845,10504
5253,0,36,1,1,3,1,14.855528846153845,10505
5253,1,37,1,2,3,2,14.855528846153845,10506
5254,0,36,1,1,3,1,14.855528846153845,10507
5254,1,37,1,2,3,2,14.855528846153845,10508
5255,0,36,1,1,3,1,14.855528846153845,10509
5255,1,37,1,2,3,2,14.855528846153845,10510
5256,0,36,1,1,3,1,29.52403846153846,10511
5256,1,37,1,2,3,2,29.52403846153846,10512
5257,0,36,1,1,3,1,29.52403846153846,10513
5257,1,37,1,2,3,2,29.52403846153846,10514
5258,0,36,1,1,3,1,29.52403846153846,10515
5258,1,37,1,2,3,2,29.52403846153846,10516
5259,0,36,1,1,3,1,29.52403846153846,10517
5259,1,37,1,2,3,2,29.52403846153846,10518
5260,0,36,1,1,3,1,29.52403846153846,10519
5260,1,37,1,2,3,2,29.52403846153846,10520
5261,0,36,1,1,3,1,3.095673076923077,10521
5261,1,37,1,2,3,2,3.095673076923077,10522
5262,0,36,1,1,3,1,3.095673076923077,10523
5262,1,37,1,2,3,2,3.095673076923077,10524
5263,0,36,1,1,3,1,3.095673076923077,10525
5263,1,37,1,2,3,2,3.095673076923077,10526
5264,0,36,1,1,3,1,3.095673076923077,10527
5264,1,37,1,2,3,2,3.095673076923077,10528
5265,0,36,1,1,3,1,3.095673076923077,10529
5265,1,37,1,2,3,2,3.095673076923077,10530
5266,0,36,1,1,3,1,8.48125,10531
5266,1,37,1,2,3,2,8.48125,10532
5267,0,36,1,1,3,1,8.48125,10533
5267,1,37,1,2,3,2,8.48125,10534
5268,0,36,1,1,3,1,8.48125,10535
5268,1,37,1,2,3,2,8.48125,10536
5269,0,36,1,1,3,1,8.48125,10537
5269,1,37,1,2,3,2,8.48125,10538
5270,0,36,1,1,3,1,8.48125,10539
5270,1,37,1,2,3,2,8.48125,10540
5271,0,36,1,1,3,1,14.855528846153845,10541
5271,1,37,1,2,3,2,14.855528846153845,10542
5272,0,36,1,1,3,1,14.855528846153845,10543
5272,1,37,1,2,3,2,14.855528846153845,10544
5273,0,36,1,1,3,1,14.855528846153845,10545
5273,1,37,1,2,3,2,14.855528846153845,10546
5274,0,36,1,1,3,1,14.855528846153845,10547
5274,1,37,1,2,3,2,14.855528846153845,10548
5275,0,36,1,1,3,1,14.855528846153845,10549
5275,1,37,1,2,3,2,14.855528846153845,10550
5276,0,36,1,1,3,1,29.52403846153846,10551
5276,1,37,1,2,3,2,29.52403846153846,10552
5277,0,36,1,1,3,1,29.52403846153846,10553
5277,1,37,1,2,3,2,29.52403846153846,10554
5278,0,36,1,1,3,1,29.52403846153846,10555
5278,1,37,1,2,3,2,29.52403846153846,10556
5279,0,36,1,1,3,1,29.52403846153846,10557
5279,1,37,1,2,3,2,29.52403846153846,10558
5280,0,36,1,1,3,1,29.52403846153846,10559
5280,1,37,1,2,3,2,29.52403846153846,10560
5281,0,36,1,1,3,1,3.095673076923077,10561
5281,1,37,1,2,3,2,3.095673076923077,10562
5282,0,36,1,1,3,1,3.095673076923077,10563
5282,1,37,1,2,3,2,3.095673076923077,10564
5283,0,36,1,1,3,1,3.095673076923077,10565
5283,1,37,1,2,3,2,3.095673076923077,10566
5284,0,36,1,1,3,1,3.095673076923077,10567
5284,1,37,1,2,3,2,3.095673076923077,10568
5285,0,36,1,1,3,1,3.095673076923077,10569
5285,1,37,1,2,3,2,3.095673076923077,10570
5286,0,36,1,1,3,1,8.48125,10571
5286,1,37,1,2,3,2,8.48125,10572
5287,0,36,1,1,3,1,8.48125,10573
5287,1,37,1,2,3,2,8.48125,10574
5288,0,36,1,1,3,1,8.48125,10575
5288,1,37,1,2,3,2,8.48125,10576
5289,0,36,1,1,3,1,8.48125,10577
5289,1,37,1,2,3,2,8.48125,10578
5290,0,36,1,1,3,1,8.48125,10579
5290,1,37,1,2,3,2,8.48125,10580
5291,0,36,1,1,3,1,14.855528846153845,10581
5291,1,37,1,2,3,2,14.855528846153845,10582
5292,0,36,1,1,3,1,14.855528846153845,10583
5292,1,37,1,2,3,2,14.855528846153845,10584
5293,0,36,1,1,3,1,14.855528846153845,10585
5293,1,37,1,2,3,2,14.855528846153845,10586
5294,0,36,1,1,3,1,14.855528846153845,10587
5294,1,37,1,2,3,2,14.855528846153845,10588
5295,0,36,1,1,3,1,14.855528846153845,10589
5295,1,37,1,2,3,2,14.855528846153845,10590
5296,0,36,1,1,3,1,29.52403846153846,10591
5296,1,37,1,2,3,2,29.52403846153846,10592
5297,0,36,1,1,3,1,29.52403846153846,10593
5297,1,37,1,2,3,2,29.52403846153846,10594
5298,0,36,1,1,3,1,29.52403846153846,10595
5298,1,37,1,2,3,2,29.52403846153846,10596
5299,0,36,1,1,3,1,29.52403846153846,10597
5299,1,37,1,2,3,2,29.52403846153846,10598
5300,0,36,1,1,3,1,29.52403846153846,10599
5300,1,37,1,2,3,2,29.52403846153846,10600
5301,0,36,1,1,3,1,3.095673076923077,10601
5301,1,37,1,2,3,2,3.095673076923077,10602
5302,0,36,1,1,3,1,3.095673076923077,10603
5302,1,37,1,2,3,2,3.095673076923077,10604
5303,0,36,1,1,3,1,3.095673076923077,10605
5303,1,37,1,2,3,2,3.095673076923077,10606
5304,0,36,1,1,3,1,3.095673076923077,10607
5304,1,37,1,2,3,2,3.095673076923077,10608
5305,0,36,1,1,3,1,3.095673076923077,10609
5305,1,37,1,2,3,2,3.095673076923077,10610
5306,0,36,1,1,3,1,8.48125,10611
5306,1,37,1,2,3,2,8.48125,10612
5307,0,36,1,1,3,1,8.48125,10613
5307,1,37,1,2,3,2,8.48125,10614
5308,0,36,1,1,3,1,8.48125,10615
5308,1,37,1,2,3,2,8.48125,10616
5309,0,36,1,1,3,1,8.48125,10617
5309,1,37,1,2,3,2,8.48125,10618
5310,0,36,1,1,3,1,8.48125,10619
5310,1,37,1,2,3,2,8.48125,10620
5311,0,36,1,1,3,1,14.855528846153845,10621
5311,1,37,1,2,3,2,14.855528846153845,10622
5312,0,36,1,1,3,1,14.855528846153845,10623
5312,1,37,1,2,3,2,14.855528846153845,10624
5313,0,36,1,1,3,1,14.855528846153845,10625
5313,1,37,1,2,3,2,14.855528846153845,10626
5314,0,36,1,1,3,1,14.855528846153845,10627
5314,1,37,1,2,3,2,14.855528846153845,10628
5315,0,36,1,1,3,1,14.855528846153845,10629
5315,1,37,1,2,3,2,14.855528846153845,10630
5316,0,36,1,1,3,1,29.52403846153846,10631
5316,1,37,1,2,3,2,29.52403846153846,10632
5317,0,36,1,1,3,1,29.52403846153846,10633
5317,1,37,1,2,3,2,29.52403846153846,10634
5318,0,36,1,1,3,1,29.52403846153846,10635
5318,1,37,1,2,3,2,29.52403846153846,10636
5319,0,36,1,1,3,1,29.52403846153846,10637
5319,1,37,1,2,3,2,29.52403846153846,10638
5320,0,36,1,1,3,1,29.52403846153846,10639
5320,1,37,1,2,3,2,29.52403846153846,10640
5321,0,36,1,1,3,1,3.095673076923077,10641
5321,1,37,1,2,3,2,3.095673076923077,10642
5322,0,36,1,1,3,1,3.095673076923077,10643
5322,1,37,1,2,3,2,3.095673076923077,10644
5323,0,36,1,1,3,1,3.095673076923077,10645
5323,1,37,1,2,3,2,3.095673076923077,10646
5324,0,36,1,1,3,1,3.095673076923077,10647
5324,1,37,1,2,3,2,3.095673076923077,10648
