MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,HHType1,HHType2,HHType3,HHType4,HHType5,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
517568,0,0,0,0,0,0,0,0,0,0,33969,4017,500268,1303,95,6,Solano
517577,3,1,2,0,0,2,0,0,1,0,33970,4035,500286,1303,95,6,Solano
517579,0,0,0,0,0,0,0,0,0,0,33971,4016,500267,1303,95,6,Solano
517582,11,2,5,2,2,7,0,1,2,1,33972,4024,500275,1303,95,6,Solano
517586,70,11,28,12,19,50,2,4,11,3,33973,4022,500273,1303,95,6,Solano
517588,56,7,23,10,16,42,3,2,7,2,33974,4023,500274,1303,95,6,Solano
517589,37,11,11,6,9,18,2,4,11,2,33975,3799,500034,1303,95,6,Solano
517595,38,10,13,6,9,20,2,3,10,3,33976,3770,500002,1303,95,6,Solano
517597,0,0,0,0,0,0,0,0,0,0,33977,3770,500002,1303,95,6,Solano
517602,0,0,0,0,0,0,0,0,0,0,33978,3789,500022,1303,95,6,Solano
517603,45,7,14,9,15,27,3,5,7,3,33979,3994,500241,1303,95,6,Solano
517617,116,16,32,25,43,76,7,12,16,5,33980,3772,500004,1303,95,6,Solano
517619,42,7,16,9,10,30,1,3,7,1,33981,3783,500015,1303,95,6,Solano
517620,11,2,4,2,3,8,0,1,2,0,33982,3782,500014,1303,95,6,Solano
517621,224,66,84,39,35,56,14,59,66,29,33983,4033,500284,1303,95,6,Solano
517623,7,1,2,1,3,5,0,1,1,0,33984,3804,500039,1303,95,6,Solano
517631,82,12,25,18,27,54,3,8,12,5,33985,3830,500065,1303,95,6,Solano
517632,63,12,21,12,18,33,5,8,12,5,33986,3785,500018,1303,95,6,Solano
517634,77,6,31,13,27,63,1,5,6,2,33987,3806,500041,1303,95,6,Solano
517640,44,5,14,7,18,32,2,3,5,2,33988,3941,500184,1302,95,6,Solano
517643,29,3,7,6,13,20,2,3,3,1,33989,4036,500287,1302,95,6,Solano
517649,11,3,3,2,3,4,1,2,3,1,33990,3887,500128,1301,95,6,Solano
517650,16,4,4,2,6,6,1,3,4,2,33991,3902,500145,1301,95,6,Solano
517653,14,3,4,2,5,5,2,3,3,1,33992,3850,500086,1301,95,6,Solano
517655,89,23,28,15,23,36,6,18,23,6,33993,3946,500189,1301,95,6,Solano
517659,41,10,17,7,7,20,3,5,10,3,33994,3891,500132,1301,95,6,Solano
517663,26,4,9,4,9,15,2,4,4,1,33995,3945,500188,1301,95,6,Solano
517665,25,7,9,4,5,11,1,4,7,2,33996,3904,500147,1301,95,6,Solano
517667,25,9,6,4,6,8,2,5,8,2,33997,3901,500144,1301,95,6,Solano
517669,52,14,17,9,12,23,4,8,14,3,33998,3886,500127,1301,95,6,Solano
517672,42,11,11,6,14,15,3,8,11,5,33999,3902,500145,1301,95,6,Solano
517673,48,11,12,7,18,17,5,12,11,3,34000,3850,500086,1301,95,6,Solano
517675,155,13,48,30,64,109,7,16,13,10,34001,3832,500067,1301,95,6,Solano
517677,136,11,42,26,57,96,6,14,11,9,34002,3832,500067,1301,95,6,Solano
517678,98,21,35,20,22,49,7,15,21,6,34003,3882,500123,1301,95,6,Solano
517680,78,18,18,13,29,26,6,23,18,5,34004,3848,500084,1301,95,6,Solano
517686,148,24,48,28,48,95,6,13,24,10,34005,3939,500182,1302,95,6,Solano
517697,42,4,11,8,19,29,2,5,4,2,34006,3875,500115,1302,95,6,Solano
517724,1,0,1,0,0,1,0,0,0,0,34007,4035,500286,1303,95,6,Solano
517725,6,2,4,0,0,4,0,0,2,0,34008,4016,500267,1303,95,6,Solano
517728,0,0,0,0,0,0,0,0,0,0,34009,4035,500286,1303,95,6,Solano
517731,0,0,0,0,0,0,0,0,0,0,34010,4016,500267,1303,95,6,Solano
517739,0,0,0,0,0,0,0,0,0,0,34011,4035,500286,1303,95,6,Solano
517744,74,24,24,13,13,30,5,10,24,5,34012,4019,500270,1303,95,6,Solano
517754,94,32,53,4,5,53,2,3,32,4,34013,4016,500267,1303,95,6,Solano
517770,74,17,25,16,16,40,3,10,17,4,34014,3811,500046,1303,95,6,Solano
517778,140,45,36,27,32,45,10,28,46,11,34015,3825,500060,1303,95,6,Solano
517779,37,6,13,7,11,23,2,4,6,2,34016,3797,500032,1303,95,6,Solano
517783,31,9,10,5,7,15,2,3,9,2,34017,3799,500034,1303,95,6,Solano
517785,121,51,28,16,26,35,6,20,52,8,34018,3816,500051,1303,95,6,Solano
517787,38,7,12,8,11,19,2,6,7,4,34019,3813,500048,1303,95,6,Solano
517790,109,31,35,17,26,38,10,21,31,9,34020,3801,500036,1303,95,6,Solano
517792,27,7,9,5,6,12,2,4,7,2,34021,3961,500205,1303,95,6,Solano
517798,150,38,47,29,36,63,11,26,38,12,34022,3803,500038,1303,95,6,Solano
517799,25,3,8,6,8,17,2,2,3,1,34023,3843,500079,1303,95,6,Solano
517800,32,6,14,3,9,21,2,2,6,1,34024,4021,500272,1303,95,6,Solano
517807,81,19,24,15,23,36,4,15,19,7,34025,3951,500194,1303,95,6,Solano
517809,110,13,34,24,39,79,5,9,13,4,34026,3839,500075,1303,95,6,Solano
517810,0,0,0,0,0,0,0,0,0,0,34027,4015,500266,1303,95,6,Solano
517812,2,0,1,0,1,2,0,0,0,0,34028,4021,500272,1303,95,6,Solano
517820,35,9,12,6,8,15,2,5,9,4,34029,3845,500081,1303,95,6,Solano
517824,78,14,25,17,22,39,4,13,14,8,34030,3813,500048,1303,95,6,Solano
517825,95,28,30,14,23,47,5,10,28,5,34031,3799,500034,1303,95,6,Solano
517834,0,0,0,0,0,0,0,0,0,0,34032,3970,500214,1302,95,6,Solano
517846,0,0,0,0,0,0,0,0,0,0,34033,3826,500061,1303,95,6,Solano
517854,0,0,0,0,0,0,0,0,0,0,34034,3809,500044,1303,95,6,Solano
517858,1,1,0,0,0,1,0,0,0,0,34035,4024,500275,1303,95,6,Solano
517865,0,0,0,0,0,0,0,0,0,0,34036,4022,500273,1303,95,6,Solano
517875,36,13,12,5,6,9,2,7,14,4,34037,3851,500087,1301,95,6,Solano
517876,39,14,13,5,7,10,3,8,13,5,34038,3851,500087,1301,95,6,Solano
517880,97,35,32,14,16,25,7,19,34,12,34039,3851,500087,1301,95,6,Solano
517882,50,18,16,7,9,13,3,10,18,6,34040,3915,500158,1301,95,6,Solano
517883,0,0,0,0,0,0,0,0,0,0,34041,3881,500122,1301,95,6,Solano
517902,31,5,10,5,11,18,2,4,5,2,34042,3945,500188,1301,95,6,Solano
517905,41,11,13,7,10,18,3,6,11,3,34043,3834,500069,1301,95,6,Solano
517906,34,5,10,6,13,19,2,5,5,3,34044,3879,500120,1301,95,6,Solano
517908,0,0,0,0,0,0,0,0,0,0,34045,3882,500123,1301,95,6,Solano
517909,21,5,6,4,6,7,2,5,6,1,34046,3833,500068,1301,95,6,Solano
517910,50,13,14,9,14,17,5,12,13,3,34047,3833,500068,1301,95,6,Solano
517912,44,12,14,7,11,20,3,6,12,3,34048,3834,500069,1301,95,6,Solano
517913,42,11,14,7,10,19,3,6,11,3,34049,3834,500069,1301,95,6,Solano
517921,51,11,18,6,16,25,3,9,11,3,34050,3818,500053,1301,95,6,Solano
517923,42,11,13,6,12,18,3,6,11,4,34051,3818,500053,1301,95,6,Solano
517927,281,144,76,32,29,52,14,36,144,35,34052,3867,500107,1301,95,6,Solano
517936,0,0,0,0,0,0,0,0,0,0,34053,3995,500243,1302,95,6,Solano
517942,3,1,2,0,0,2,0,0,1,0,34054,4016,500267,1303,95,6,Solano
517943,0,0,0,0,0,0,0,0,0,0,34055,4016,500267,1303,95,6,Solano
517957,1,1,0,0,0,1,0,0,0,0,34056,4017,500268,1303,95,6,Solano
517959,3,1,1,0,1,2,0,0,1,0,34057,4017,500268,1303,95,6,Solano
517962,11,3,4,2,2,3,1,2,4,1,34058,4019,500270,1303,95,6,Solano
517992,156,44,51,28,33,64,11,24,44,13,34059,3796,500029,1303,95,6,Solano
517994,169,96,65,6,2,54,1,10,96,8,34060,3828,500063,1303,95,6,Solano
517995,16,2,6,3,5,11,1,1,2,1,34061,3829,500064,1303,95,6,Solano
517997,49,13,15,9,12,20,4,8,13,4,34062,3803,500038,1303,95,6,Solano
517999,0,0,0,0,0,0,0,0,0,0,34063,3809,500044,1303,95,6,Solano
518002,24,5,8,5,6,9,2,6,5,2,34064,3784,500017,1303,95,6,Solano
518003,24,5,8,5,6,9,2,6,5,2,34065,3784,500017,1303,95,6,Solano
518004,63,12,21,12,18,33,5,8,12,5,34066,3785,500018,1303,95,6,Solano
518005,42,10,15,7,10,25,2,3,10,2,34067,3773,500005,1303,95,6,Solano
518009,42,8,14,8,12,22,3,6,8,3,34068,3785,500018,1303,95,6,Solano
518010,57,18,20,9,10,23,5,8,18,3,34069,3796,500029,1303,95,6,Solano
518014,53,6,12,13,22,31,4,8,6,4,34070,3937,500180,1303,95,6,Solano
518030,3,0,1,1,1,3,0,0,0,0,34071,3791,500024,1303,95,6,Solano
518034,88,24,29,14,21,45,4,7,24,8,34072,3770,500002,1303,95,6,Solano
518047,118,30,37,23,28,51,8,20,30,9,34073,3803,500038,1303,95,6,Solano
518050,0,0,0,0,0,0,0,0,0,0,34074,3819,500054,1303,95,6,Solano
518051,0,0,0,0,0,0,0,0,0,0,34075,3825,500060,1303,95,6,Solano
518062,2,2,0,0,0,1,0,0,1,0,34076,3809,500044,1303,95,6,Solano
518063,4,2,1,0,1,1,0,0,3,0,34077,3809,500044,1303,95,6,Solano
518066,151,20,36,30,65,81,10,34,20,6,34078,3927,500170,1301,95,6,Solano
518070,1,1,0,0,0,1,0,0,0,0,34079,4001,500249,1301,95,6,Solano
518072,25,8,6,4,7,8,2,4,8,3,34080,3910,500153,1301,95,6,Solano
518073,32,8,10,5,9,11,3,7,8,3,34081,3909,500152,1301,95,6,Solano
518074,14,4,4,2,4,6,1,2,4,1,34082,3910,500153,1301,95,6,Solano
518079,83,27,21,14,21,22,7,20,28,6,34083,3935,500178,1301,95,6,Solano
518083,77,9,22,18,28,44,3,16,9,5,34084,4001,500249,1301,95,6,Solano
518099,0,0,0,0,0,0,0,0,0,0,34085,3858,500096,1302,95,6,Solano
518103,0,0,0,0,0,0,0,0,0,0,34086,3985,500231,1303,95,6,Solano
518110,9,2,3,1,3,5,0,1,2,1,34087,3986,500232,1303,95,6,Solano
518113,0,0,0,0,0,0,0,0,0,0,34088,3985,500231,1303,95,6,Solano
518115,7,1,3,1,2,5,0,1,1,0,34089,3856,500093,1303,95,6,Solano
518122,43,9,12,9,13,20,3,9,9,2,34090,3870,500110,1303,95,6,Solano
518133,0,0,0,0,0,0,0,0,0,0,34091,3953,500196,1302,95,6,Solano
518139,60,7,10,10,33,28,7,13,7,5,34092,3980,500226,1302,95,6,Solano
518154,24,5,8,5,6,9,2,6,5,2,34093,3784,500017,1303,95,6,Solano
518155,36,8,14,6,8,21,2,3,8,2,34094,3773,500005,1303,95,6,Solano
518156,28,6,9,6,7,11,2,7,6,2,34095,3784,500017,1303,95,6,Solano
518157,25,5,9,5,6,10,2,6,5,2,34096,3784,500017,1303,95,6,Solano
518158,75,16,24,16,19,31,6,17,16,5,34097,3784,500017,1303,95,6,Solano
518159,46,15,16,7,8,18,4,6,15,3,34098,3796,500029,1303,95,6,Solano
518163,73,13,27,16,17,49,2,6,13,3,34099,3783,500015,1303,95,6,Solano
518165,32,5,10,7,10,21,1,3,5,2,34100,3830,500065,1303,95,6,Solano
518167,24,5,10,2,7,16,1,1,5,1,34101,4021,500272,1303,95,6,Solano
518168,48,6,17,9,16,34,2,4,6,2,34102,3817,500052,1301,95,6,Solano
518172,48,17,16,7,8,12,3,9,18,6,34103,3851,500087,1301,95,6,Solano
518173,189,67,63,27,32,49,13,37,67,23,34104,3851,500087,1301,95,6,Solano
518180,0,0,0,0,0,0,0,0,0,0,34105,4028,500279,1301,95,6,Solano
518184,22,3,5,4,10,12,1,5,3,1,34106,3927,500170,1301,95,6,Solano
518187,8,2,3,1,2,4,0,1,2,1,34107,3986,500232,1303,95,6,Solano
518188,5,1,2,1,1,4,0,0,1,0,34108,3986,500232,1303,95,6,Solano
518192,115,17,30,27,41,70,6,18,17,4,34109,3855,500091,1303,95,6,Solano
518194,169,19,45,39,66,114,9,18,19,9,34110,4005,500253,1302,95,6,Solano
518199,3,1,1,0,1,2,0,0,1,0,34111,3985,500231,1303,95,6,Solano
518221,0,0,0,0,0,0,0,0,0,0,34112,3953,500196,1302,95,6,Solano
518228,77,8,17,16,36,49,5,11,8,4,34113,3878,500119,1302,95,6,Solano
518231,0,0,0,0,0,0,0,0,0,0,34114,3878,500119,1302,95,6,Solano
518235,34,3,8,7,16,22,2,5,3,2,34115,3878,500119,1302,95,6,Solano
518246,102,10,24,23,45,72,5,9,10,6,34116,3896,500138,1303,95,6,Solano
518249,41,13,10,6,12,19,2,5,13,2,34117,3795,500028,1303,95,6,Solano
518250,50,6,13,10,21,33,3,6,6,2,34118,3804,500039,1303,95,6,Solano
518254,42,5,13,9,15,30,2,3,5,2,34119,3839,500075,1303,95,6,Solano
518256,99,20,33,18,28,55,5,14,20,5,34120,4025,500276,1301,95,6,Solano
518258,34,4,14,7,9,24,1,3,4,2,34121,3869,500109,1301,95,6,Solano
518268,23,8,9,3,3,9,1,2,8,3,34122,3863,500103,1301,95,6,Solano
518269,19,8,6,3,2,6,1,2,8,2,34123,3864,500104,1301,95,6,Solano
518287,8,1,4,1,2,7,0,0,1,0,34124,4022,500273,1303,95,6,Solano
518289,159,19,66,27,47,120,7,7,19,6,34125,4023,500274,1303,95,6,Solano
518290,117,17,40,24,36,81,4,10,17,5,34126,3829,500064,1303,95,6,Solano
518296,1,1,0,0,0,1,0,0,0,0,34127,3845,500081,1303,95,6,Solano
518297,27,9,8,4,6,13,1,3,8,2,34128,3799,500034,1303,95,6,Solano
518298,26,4,5,4,13,12,2,6,4,2,34129,3844,500080,1303,95,6,Solano
518299,61,9,13,10,29,28,6,13,9,5,34130,3844,500080,1303,95,6,Solano
518300,78,12,17,13,36,33,8,18,12,7,34131,3819,500054,1303,95,6,Solano
518301,19,4,5,3,7,8,2,3,4,2,34132,3826,500061,1303,95,6,Solano
518305,67,10,23,13,21,41,4,8,10,4,34133,3797,500032,1303,95,6,Solano
518307,36,5,13,7,11,23,2,4,5,2,34134,3797,500032,1303,95,6,Solano
518314,46,13,16,7,10,21,3,5,13,4,34135,4030,500281,1301,95,6,Solano
518315,26,9,9,4,4,7,2,5,9,3,34136,3851,500087,1301,95,6,Solano
518319,17,5,4,3,5,5,2,3,5,2,34137,3910,500153,1301,95,6,Solano
518321,222,109,59,28,26,37,13,44,109,19,34138,3888,500129,1301,95,6,Solano
518322,22,10,6,3,3,4,1,4,11,2,34139,3888,500129,1301,95,6,Solano
518327,37,9,12,6,10,13,3,8,9,4,34140,3909,500152,1301,95,6,Solano
518328,10,2,3,2,3,3,1,2,3,1,34141,3910,500153,1301,95,6,Solano
518338,2,0,1,0,1,2,0,0,0,0,34142,3986,500232,1303,95,6,Solano
518341,3,1,1,0,1,2,0,0,1,0,34143,3985,500231,1303,95,6,Solano
518346,1,1,0,0,0,1,0,0,0,0,34144,3985,500231,1303,95,6,Solano
518349,2,0,1,0,1,2,0,0,0,0,34145,3985,500231,1303,95,6,Solano
518351,14,3,4,2,5,8,1,1,3,1,34146,3985,500231,1303,95,6,Solano
518367,39,2,7,13,17,33,1,3,2,0,34147,3872,500112,1302,95,6,Solano
518372,0,0,0,0,0,0,0,0,0,0,34148,3953,500196,1302,95,6,Solano
518378,44,6,17,7,14,32,1,3,6,2,34149,3858,500096,1302,95,6,Solano
518389,0,0,0,0,0,0,0,0,0,0,34150,4035,500286,1303,95,6,Solano
518391,0,0,0,0,0,0,0,0,0,0,34151,4016,500267,1303,95,6,Solano
518402,110,15,34,28,33,73,7,10,15,5,34152,3843,500079,1303,95,6,Solano
518403,49,5,15,8,21,38,1,4,5,1,34153,3861,500101,1303,95,6,Solano
518405,102,54,24,11,13,32,2,8,54,6,34154,3809,500044,1303,95,6,Solano
518406,85,47,35,2,1,30,1,4,48,2,34155,3828,500063,1303,95,6,Solano
518408,0,0,0,0,0,0,0,0,0,0,34156,3972,500216,1303,95,6,Solano
518410,28,4,8,7,9,18,2,3,4,1,34157,3843,500079,1303,95,6,Solano
518412,44,9,11,6,18,18,5,9,9,3,34158,3838,500074,1301,95,6,Solano
518423,136,29,49,28,30,67,10,21,29,9,34159,3882,500123,1301,95,6,Solano
518424,39,8,14,8,9,19,3,6,8,3,34160,3882,500123,1301,95,6,Solano
518426,33,10,11,6,6,13,2,5,10,3,34161,3881,500122,1301,95,6,Solano
518449,35,4,9,7,15,24,2,4,4,1,34162,4006,500255,1302,95,6,Solano
518452,21,2,7,4,8,15,1,2,2,1,34163,3941,500184,1302,95,6,Solano
518453,38,6,10,9,13,21,3,6,6,2,34164,4032,500283,1303,95,6,Solano
518458,51,9,19,11,12,34,2,4,9,2,34165,3783,500015,1303,95,6,Solano
518459,1,1,0,0,0,1,0,0,0,0,34166,3782,500014,1303,95,6,Solano
518470,68,18,24,12,14,31,3,10,18,6,34167,3904,500147,1301,95,6,Solano
518471,19,6,5,3,5,5,2,5,6,1,34168,3935,500178,1301,95,6,Solano
518481,39,16,12,5,6,10,3,6,15,5,34169,3898,500141,1301,95,6,Solano
518485,28,9,7,4,8,10,2,5,9,2,34170,3900,500143,1301,95,6,Solano
518488,221,58,68,38,57,89,15,45,58,14,34171,3946,500189,1301,95,6,Solano
518490,30,4,9,5,12,18,2,4,4,2,34172,3879,500120,1301,95,6,Solano
518491,0,0,0,0,0,0,0,0,0,0,34173,3881,500122,1301,95,6,Solano
518499,3,1,1,0,1,2,0,0,1,0,34174,3985,500231,1303,95,6,Solano
518501,2,1,0,0,1,1,0,0,1,0,34175,3944,500187,1303,95,6,Solano
518503,64,13,19,11,21,34,3,9,13,5,34176,3857,500094,1303,95,6,Solano
518511,30,2,10,7,11,20,2,5,2,1,34177,3943,500186,1302,95,6,Solano
518512,31,4,8,7,12,17,1,7,4,2,34178,3823,500058,1302,95,6,Solano
518520,3,0,1,1,1,3,0,0,0,0,34179,3939,500182,1302,95,6,Solano
518528,53,10,16,9,18,23,4,9,10,7,34180,3808,500043,1302,95,6,Solano
518531,0,0,0,0,0,0,0,0,0,0,34181,4016,500267,1303,95,6,Solano
518534,8,2,3,1,2,4,1,1,2,0,34182,4017,500268,1303,95,6,Solano
518537,4,1,3,0,0,3,0,0,1,0,34183,4016,500267,1303,95,6,Solano
518538,3,1,1,0,1,2,0,0,1,0,34184,4017,500268,1303,95,6,Solano
518554,92,51,38,2,1,33,1,5,50,3,34185,3828,500063,1303,95,6,Solano
518555,1,1,0,0,0,1,0,0,0,0,34186,4021,500272,1303,95,6,Solano
518563,75,7,17,14,37,42,8,14,7,4,34187,3921,500164,1301,95,6,Solano
518565,28,3,7,4,14,16,2,5,3,2,34188,3920,500163,1301,95,6,Solano
518567,52,6,12,8,26,30,4,9,6,3,34189,3920,500163,1301,95,6,Solano
518568,38,4,9,6,19,22,3,7,4,2,34190,3920,500163,1301,95,6,Solano
518571,3,0,1,1,1,3,0,0,0,0,34191,4007,500256,1301,95,6,Solano
518574,99,15,20,19,45,51,9,18,15,6,34192,3925,500168,1301,95,6,Solano
518575,31,5,6,6,14,15,3,6,5,2,34193,3925,500168,1301,95,6,Solano
518576,35,5,7,7,16,18,3,7,5,2,34194,3925,500168,1301,95,6,Solano
518577,26,7,7,5,7,9,2,7,7,1,34195,3923,500166,1301,95,6,Solano
518579,33,3,6,5,19,19,3,7,3,1,34196,3930,500173,1301,95,6,Solano
518582,0,0,0,0,0,0,0,0,0,0,34197,3995,500243,1302,95,6,Solano
518583,0,0,0,0,0,0,0,0,0,0,34198,3995,500243,1302,95,6,Solano
518587,0,0,0,0,0,0,0,0,0,0,34199,3914,500157,1302,95,6,Solano
518599,64,19,20,10,15,31,3,7,19,4,34200,3799,500034,1303,95,6,Solano
518602,31,6,9,7,9,15,2,5,6,3,34201,3813,500048,1303,95,6,Solano
518603,26,8,8,4,6,9,2,5,8,2,34202,3801,500036,1303,95,6,Solano
518604,26,4,9,5,8,16,1,3,4,2,34203,3797,500032,1303,95,6,Solano
518610,39,11,12,7,9,16,2,6,11,4,34204,3961,500205,1303,95,6,Solano
518611,227,66,74,43,44,73,17,47,66,24,34205,3786,500019,1303,95,6,Solano
518626,40,9,10,6,15,14,4,10,9,3,34206,3850,500086,1301,95,6,Solano
518628,29,7,7,4,11,10,3,7,7,2,34207,3850,500086,1301,95,6,Solano
518632,63,5,20,12,26,44,3,7,5,4,34208,3832,500067,1301,95,6,Solano
518633,46,11,12,7,16,16,5,11,11,3,34209,3850,500086,1301,95,6,Solano
518637,73,20,23,12,18,32,5,10,20,6,34210,3834,500069,1301,95,6,Solano
518638,27,6,7,4,10,9,3,7,6,2,34211,3850,500086,1301,95,6,Solano
518639,7,1,3,1,2,4,0,1,1,1,34212,3986,500232,1303,95,6,Solano
518640,1,1,0,0,0,1,0,0,0,0,34213,3985,500231,1303,95,6,Solano
518641,1,1,0,0,0,1,0,0,0,0,34214,3985,500231,1303,95,6,Solano
518648,37,6,11,8,12,20,2,6,6,3,34215,3911,500154,1303,95,6,Solano
518650,72,11,23,15,23,38,5,12,11,6,34216,3911,500154,1303,95,6,Solano
518651,10,2,3,2,3,5,1,1,2,1,34217,3857,500094,1303,95,6,Solano
518652,53,8,18,11,16,29,4,9,8,3,34218,3857,500094,1303,95,6,Solano
518655,20,3,5,5,7,12,1,3,3,1,34219,3855,500091,1303,95,6,Solano
518661,24,3,13,3,5,18,1,1,3,1,34220,3940,500183,1302,95,6,Solano
518666,104,16,36,18,34,69,4,11,16,4,34221,3956,500199,1302,95,6,Solano
518668,0,0,0,0,0,0,0,0,0,0,34222,3970,500214,1302,95,6,Solano
518675,0,0,0,0,0,0,0,0,0,0,34223,4035,500286,1303,95,6,Solano
518684,136,19,47,28,42,94,5,12,19,6,34224,3829,500064,1303,95,6,Solano
518692,16,3,6,3,4,10,1,1,3,1,34225,3771,500003,1303,95,6,Solano
518705,44,7,10,8,19,20,3,12,7,2,34226,3926,500169,1301,95,6,Solano
518706,60,9,13,12,26,29,4,16,9,2,34227,3926,500169,1301,95,6,Solano
518711,86,40,24,10,12,23,4,13,41,5,34228,3955,500198,1301,95,6,Solano
518715,59,20,23,7,9,25,2,6,20,6,34229,3863,500103,1301,95,6,Solano
518718,89,12,21,18,38,47,6,20,12,4,34230,3927,500170,1301,95,6,Solano
518736,54,5,12,11,26,36,3,8,5,2,34231,3878,500119,1302,95,6,Solano
518739,0,0,0,0,0,0,0,0,0,0,34232,3974,500218,1302,95,6,Solano
518740,243,92,73,27,51,110,5,27,93,8,34233,3778,500010,1302,95,6,Solano
518743,0,0,0,0,0,0,0,0,0,0,34234,3770,500002,1303,95,6,Solano
518750,0,0,0,0,0,0,0,0,0,0,34235,3770,500002,1303,95,6,Solano
518761,61,16,17,9,19,24,6,11,16,4,34236,3836,500071,1301,95,6,Solano
518762,36,5,12,6,13,21,3,5,5,2,34237,3945,500188,1301,95,6,Solano
518768,32,8,14,5,5,17,2,3,8,2,34238,3862,500102,1301,95,6,Solano
518770,34,9,9,5,11,14,3,6,9,2,34239,3836,500071,1301,95,6,Solano
518771,4,1,1,1,1,2,0,1,1,0,34240,3834,500069,1301,95,6,Solano
518772,63,12,22,10,19,28,4,14,12,5,34241,3885,500126,1301,95,6,Solano
518776,40,9,12,6,13,17,3,9,9,2,34242,3884,500125,1301,95,6,Solano
518779,30,7,10,5,8,15,2,4,7,2,34243,3837,500073,1301,95,6,Solano
518782,0,0,0,0,0,0,0,0,0,0,34244,4025,500276,1301,95,6,Solano
518787,30,4,10,4,12,20,2,3,4,1,34245,3820,500055,1303,95,6,Solano
518788,37,8,11,6,12,19,2,5,8,3,34246,3857,500094,1303,95,6,Solano
518789,51,10,20,7,14,33,2,4,10,2,34247,3856,500093,1303,95,6,Solano
518794,0,0,0,0,0,0,0,0,0,0,34248,3985,500231,1303,95,6,Solano
518798,5,1,2,1,1,4,0,0,1,0,34249,3986,500232,1303,95,6,Solano
518806,2,0,1,0,1,2,0,0,0,0,34250,3914,500157,1302,95,6,Solano
518813,21,2,12,3,4,16,1,1,2,1,34251,3940,500183,1302,95,6,Solano
518814,0,0,0,0,0,0,0,0,0,0,34252,4035,500286,1303,95,6,Solano
518816,0,0,0,0,0,0,0,0,0,0,34253,4035,500286,1303,95,6,Solano
518817,0,0,0,0,0,0,0,0,0,0,34254,4017,500268,1303,95,6,Solano
518819,0,0,0,0,0,0,0,0,0,0,34255,4035,500286,1303,95,6,Solano
518830,0,0,0,0,0,0,0,0,0,0,34256,3894,500135,1303,95,6,Solano
518843,8,4,2,1,1,2,0,1,5,0,34257,3929,500172,1301,95,6,Solano
518854,285,56,98,52,79,160,15,39,56,15,34258,4025,500276,1301,95,6,Solano
518857,26,3,8,6,9,15,1,5,3,2,34259,4001,500249,1301,95,6,Solano
518867,0,0,0,0,0,0,0,0,0,0,34260,3954,500197,1302,95,6,Solano
518870,67,16,19,13,19,28,6,11,16,6,34261,3959,500203,1302,95,6,Solano
518902,40,5,14,8,13,26,2,5,5,2,34262,3962,500206,1301,95,6,Solano
518909,0,0,0,0,0,0,0,0,0,0,34263,3881,500122,1301,95,6,Solano
518913,35,10,10,6,9,11,3,8,10,3,34264,3887,500128,1301,95,6,Solano
518914,60,20,22,10,8,17,4,15,20,4,34265,3933,500176,1301,95,6,Solano
518916,39,9,9,7,14,14,3,11,9,2,34266,3848,500084,1301,95,6,Solano
518919,75,14,21,13,27,35,6,16,14,4,34267,3847,500083,1301,95,6,Solano
518921,135,33,57,23,22,73,7,13,33,9,34268,3862,500102,1301,95,6,Solano
518923,1,1,0,0,0,1,0,0,0,0,34269,3985,500231,1303,95,6,Solano
518933,4,1,1,1,1,3,0,0,1,0,34270,3985,500231,1303,95,6,Solano
518936,5,1,2,1,1,4,0,0,1,0,34271,3986,500232,1303,95,6,Solano
518941,0,0,0,0,0,0,0,0,0,0,34272,3986,500232,1303,95,6,Solano
518942,34,6,11,6,11,22,1,3,6,2,34273,3939,500182,1302,95,6,Solano
518944,13,2,3,2,6,6,1,3,2,1,34274,3805,500040,1302,95,6,Solano
518948,19,3,4,4,8,8,2,5,3,1,34275,4000,500248,1302,95,6,Solano
518949,16,5,4,2,5,6,1,3,5,1,34276,3991,500238,1302,95,6,Solano
518963,79,16,25,14,24,44,6,9,16,4,34277,4020,500271,1303,95,6,Solano
518967,17,6,5,3,3,8,1,2,5,1,34278,4019,500270,1303,95,6,Solano
518968,16,5,5,3,3,7,1,2,5,1,34279,4019,500270,1303,95,6,Solano
518987,230,42,80,48,60,120,11,37,42,20,34280,4002,500250,1301,95,6,Solano
519013,1,0,1,0,0,1,0,0,0,0,34281,4016,500267,1303,95,6,Solano
519021,25,4,7,6,8,15,1,4,4,1,34282,3802,500037,1303,95,6,Solano
519023,45,6,14,11,14,30,3,4,6,2,34283,3843,500079,1303,95,6,Solano
519025,78,8,21,16,33,55,4,8,8,3,34284,3810,500045,1303,95,6,Solano
519028,0,0,0,0,0,0,0,0,0,0,34285,3810,500045,1303,95,6,Solano
519034,49,9,14,8,18,24,4,10,9,2,34286,3847,500083,1301,95,6,Solano
519041,77,17,23,14,23,33,6,17,17,4,34287,4009,500258,1301,95,6,Solano
519044,104,26,43,18,17,56,5,10,26,7,34288,3862,500102,1301,95,6,Solano
519045,34,5,14,6,9,23,1,3,5,2,34289,3880,500121,1301,95,6,Solano
519046,63,16,26,11,10,34,3,6,16,4,34290,3862,500102,1301,95,6,Solano
519049,18,6,7,2,3,7,1,2,6,2,34291,3863,500103,1301,95,6,Solano
